"Motivo","Rel","Ext","Length","FullName"
"TEMPORARIO","02 - Estudos e concursos\~$ nº 384-87 - BA - REspe interposto em face de decisão monocrática Supressão de instância Súmula 25 - NOV2018 - RPP - LL.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$ nº 384-87 - BA - REspe interposto em face de decisão monocrática Supressão de instância Súmula 25 - NOV2018 - RPP - LL.docx"
"TEMPORARIO","02 - Estudos e concursos\~$ nº 553-42 ES - Eleições 2016 - representação, 41-A e 30-A, fundamentos não infirmados, Súmula 26, revolvimento, Súmula 24, nega seguimento - MAR.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$ nº 553-42 ES - Eleições 2016 - representação, 41-A e 30-A, fundamentos não infirmados, Súmula 26, revolvimento, Súmula 24, nega seguimento - MAR.docx"
"TEMPORARIO","02 - Estudos e concursos\~$ nº 791-83 - SP - AIJE, art. 30-A, candidato não eleito - falta de interesse jurídico - sumula 30 tse - FGPC.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$ nº 791-83 - SP - AIJE, art. 30-A, candidato não eleito - falta de interesse jurídico - sumula 30 tse - FGPC.docx"
"TEMPORARIO","02 - Estudos e concursos\~$-REspe nº 243-28 - propaganda eleitoral - súmula 26 TSE - JMRG2.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$-REspe nº 243-28 - propaganda eleitoral - súmula 26 TSE - JMRG2.doc"
"TEMPORARIO","02 - Estudos e concursos\~$C - Modelo para súmula 26.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$C - Modelo para súmula 26.docx"
"TEMPORARIO","02 - Estudos e concursos\~$gislação_Penal_Epecial.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$gislação_Penal_Epecial.doc"
"TEMPORARIO","02 - Estudos e concursos\~$la - Ações afirmativas.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$la - Ações afirmativas.docx"
"TEMPORARIO","02 - Estudos e concursos\~$la 01 - Competencia, jurisdiçao, principios.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$la 01 - Competencia, jurisdiçao, principios.docx"
"TEMPORARIO","02 - Estudos e concursos\~$la 02 - 07-10.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$la 02 - 07-10.docx"
"TEMPORARIO","02 - Estudos e concursos\~$LATÓRIO E VOTO- REspe 718-81 e AC 0600357-92 - RN - cassação de diploma, súmula 24, desprovimento- negado seguimento OUT2018 - LCMB.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$LATÓRIO E VOTO- REspe 718-81 e AC 0600357-92 - RN - cassação de diploma, súmula 24, desprovimento- negado seguimento OUT2018 - LCMB.doc"
"TEMPORARIO","02 - Estudos e concursos\~$nsumação e Tentativa.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$nsumação e Tentativa.docx"
"TEMPORARIO","02 - Estudos e concursos\~$ocessos Administrativos.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$ocessos Administrativos.docx"
"TEMPORARIO","02 - Estudos e concursos\~$R-REspe 80-08 - SE - contas desaprovadas, Súmula 26, desprovido - HCF.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$R-REspe 80-08 - SE - contas desaprovadas, Súmula 26, desprovido - HCF.docx"
"TEMPORARIO","02 - Estudos e concursos\~$R-REspe nº 305-46 - GO - eleições 2016, registro de candidatura, desincompatibilização, revisão de fatos, Súmula nº 24, manutenção - AGO2018 - JV -.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$R-REspe nº 305-46 - GO - eleições 2016, registro de candidatura, desincompatibilização, revisão de fatos, Súmula nº 24, manutenção - AGO2018 - JV -.doc"
"TEMPORARIO","02 - Estudos e concursos\~$R-REspe nº 35-30 RJ (eleições 2016 - RCED - inelegibilidade superveniente -Súmula 47 - desprovimento) ELDA - MFF [JR].docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$R-REspe nº 35-30 RJ (eleições 2016 - RCED - inelegibilidade superveniente -Súmula 47 - desprovimento) ELDA - MFF [JR].docx"
"TEMPORARIO","02 - Estudos e concursos\~$r.+Internacional+Privado+-+DIPRI+-+LFG+(Ok).doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$r.+Internacional+Privado+-+DIPRI+-+LFG+(Ok).doc"
"TEMPORARIO","02 - Estudos e concursos\~$r._Agrário_(OK)_-_LFG.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$r._Agrário_(OK)_-_LFG.doc"
"TEMPORARIO","02 - Estudos e concursos\~$r._Previdenciário_(OK)_-_LFG.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$r._Previdenciário_(OK)_-_LFG.docx"
"TEMPORARIO","02 - Estudos e concursos\~$REITO CONSTITUCIONAL.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$REITO CONSTITUCIONAL.docx"
"TEMPORARIO","02 - Estudos e concursos\~$reito Empresarial - Aula 09 - Recuperação de Empresas.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$reito Empresarial - Aula 09 - Recuperação de Empresas.doc"
"TEMPORARIO","02 - Estudos e concursos\~$reito+Processual+Penal.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$reito+Processual+Penal.doc"
"TEMPORARIO","02 - Estudos e concursos\~$reitos+Difusos+e+Coletivos.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$reitos+Difusos+e+Coletivos.doc"
"TEMPORARIO","02 - Estudos e concursos\~$reito_Tributário.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$reito_Tributário.doc"
"TEMPORARIO","02 - Estudos e concursos\~$RISPRUDÊNCIA - PC.doc",".doc","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$RISPRUDÊNCIA - PC.doc"
"TEMPORARIO","02 - Estudos e concursos\~$spe nº 0600656-58 - AM - PJe - RCC, ausência filiação partidária, Súmulas 72 e 24, nega seguimento - SET2018 - MAR - AO.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$spe nº 0600656-58 - AM - PJe - RCC, ausência filiação partidária, Súmulas 72 e 24, nega seguimento - SET2018 - MAR - AO.docx"
"TEMPORARIO","02 - Estudos e concursos\~$spe nº 157-70 - AM - AIME - eleições 2012 - abuso de poder - Sumula 24 e 28 - FGPC.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$spe nº 157-70 - AM - AIME - eleições 2012 - abuso de poder - Sumula 24 e 28 - FGPC.docx"
"TEMPORARIO","02 - Estudos e concursos\~$spe nº 6-80 - SE, Prestação de contas, partido, exercício financeiro 2008, reexame, Súmula 24, negativa de seguimento - MAR.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$spe nº 6-80 - SE, Prestação de contas, partido, exercício financeiro 2008, reexame, Súmula 24, negativa de seguimento - MAR.docx"
"TEMPORARIO","02 - Estudos e concursos\~$sumo críticas Piketty.docx",".docx","162","C:\Users\mauri\HD_Mau\02 - Estudos e concursos\~$sumo críticas Piketty.docx"
"VAZIO (0 bytes)","03 - Administrativo\CI DEPEF RPV RILDO CESAR DE ABREU.txt",".txt","0","C:\Users\mauri\HD_Mau\03 - Administrativo\CI DEPEF RPV RILDO CESAR DE ABREU.txt"
"TEMPORARIO","03 - Administrativo\desktop.ini",".ini","96","C:\Users\mauri\HD_Mau\03 - Administrativo\desktop.ini"
"TEMPORARIO","03 - Administrativo\~$LRB - Ata da Reunião de 22-06-18.docx",".docx","162","C:\Users\mauri\HD_Mau\03 - Administrativo\~$LRB - Ata da Reunião de 22-06-18.docx"
"TEMPORARIO","03 - Administrativo\~$T 359-19- AJUFE - varas de crimes eleitorais - MSP.docx",".docx","162","C:\Users\mauri\HD_Mau\03 - Administrativo\~$T 359-19- AJUFE - varas de crimes eleitorais - MSP.docx"
"TEMPORARIO","03 - Administrativo\~$ÍCIO - GT Registro.docx",".docx","162","C:\Users\mauri\HD_Mau\03 - Administrativo\~$ÍCIO - GT Registro.docx"
"VAZIO (0 bytes)","04 - Pessoal e financeiro\Comprovante de Pgto DAP MAR 16.pdf",".pdf","0","C:\Users\mauri\HD_Mau\04 - Pessoal e financeiro\Comprovante de Pgto DAP MAR 16.pdf"
"Office novo sem assinatura ZIP","04 - Pessoal e financeiro\Declaracao que não faz parte em processo.docx",".docx","10749","C:\Users\mauri\HD_Mau\04 - Pessoal e financeiro\Declaracao que não faz parte em processo.docx"
"PDF sem assinatura %PDF","04 - Pessoal e financeiro\Recibo Brazópolis.pdf",".pdf","38400","C:\Users\mauri\HD_Mau\04 - Pessoal e financeiro\Recibo Brazópolis.pdf"
"VAZIO (0 bytes)","04 - Pessoal e financeiro\Senha padrão - CEF-FGTS.txt",".txt","0","C:\Users\mauri\HD_Mau\04 - Pessoal e financeiro\Senha padrão - CEF-FGTS.txt"
"TEMPORARIO","04 - Pessoal e financeiro\~$ nº 190-15 - SP - prestação de contas, omissão de despesas, percentual expressivo, súm 24, nega seguimento - MFF [BF].doc",".doc","162","C:\Users\mauri\HD_Mau\04 - Pessoal e financeiro\~$ nº 190-15 - SP - prestação de contas, omissão de despesas, percentual expressivo, súm 24, nega seguimento - MFF [BF].doc"
"TEMPORARIO","04 - Pessoal e financeiro\~$R - PC nº 25447.exercício 2011.despesas com propaganda.respasse a regionais.despesas notariais.hospedagem - HCF - ORN.doc",".doc","162","C:\Users\mauri\HD_Mau\04 - Pessoal e financeiro\~$R - PC nº 25447.exercício 2011.despesas com propaganda.respasse a regionais.despesas notariais.hospedagem - HCF - ORN.doc"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\added.txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\added.txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\bind[1].txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\bind[1].txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\excluded.txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\excluded.txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\fastbutton[1].txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\fastbutton[1].txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\fastbutton[2].txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\fastbutton[2].txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\fastbutton[3].txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\fastbutton[3].txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\FXSAPIDebugLogFile.txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\FXSAPIDebugLogFile.txt"
"VAZIO (0 bytes)","05 - Diversos (a revisar)\queuepester.txt",".txt","0","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\queuepester.txt"
"TEMPORARIO","05 - Diversos (a revisar)\~$i nº 9.50497.docx",".docx","162","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\~$i nº 9.50497.docx"
"TEMPORARIO","05 - Diversos (a revisar)\~$ir Inácio da Silva correção.doc",".doc","162","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\~$ir Inácio da Silva correção.doc"
"TEMPORARIO","05 - Diversos (a revisar)\~$STAS 17.09.2019.docx",".docx","162","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\~$STAS 17.09.2019.docx"
"TEMPORARIO","05 - Diversos (a revisar)\~$utting.docx",".docx","162","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\~$utting.docx"
