"ID","Path","CNJ","Ext","NomeAtual"
"1317","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\CARDEXEC.txt","",".txt","CARDEXEC.txt"
"1318","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 006072-4.doc","",".doc","documento 006072-4.doc"
"1319","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\R023.doc","",".doc","R023.doc"
"1320","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\MFPBR.txt","",".txt","MFPBR.txt"
"1321","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Marajinho 07.pdf","",".pdf","Marajinho 07.pdf"
"1322","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Versiculos de casamento.txt","",".txt","Versiculos de casamento.txt"
"1323","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\HPDSK7.txt","",".txt","HPDSK7.txt"
"1324","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\CERTSRV.txt","",".txt","CERTSRV.txt"
"1325","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\doc20001.pdf","",".pdf","doc20001.pdf"
"1326","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 007900-4.doc","",".doc","documento 007900-4.doc"
"1327","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\LAPLINK.txt","",".txt","LAPLINK.txt"
"1328","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 016184-8.doc","",".doc","documento 016184-8.doc"
"1329","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Agropecuaria Brazopolis.pdf","",".pdf","Agropecuaria Brazopolis.pdf"
"1330","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie mfa.bncdbrsl.predicta.txt","",".txt","cookie mfa.bncdbrsl.predicta.txt"
"1331","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento anexos.doc","",".doc","documento anexos.doc"
"1332","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie google www [3].txt","",".txt","cookie google www [3].txt"
"1333","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\IMATION.txt","",".txt","IMATION.txt"
"1334","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\CANOS100.txt","",".txt","CANOS100.txt"
"1335","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Andrez Alves.doc","",".doc","Andrez Alves.doc"
"1336","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie sac0205.txt","",".txt","cookie sac0205.txt"
"1337","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\JU de Marco - nov09.doc","",".doc","JU de Marco - nov09.doc"
"1338","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 016663-1A.doc","",".doc","documento 016663-1A.doc"
"1339","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Ortega y Gasset.doc","",".doc","Ortega y Gasset.doc"
"1340","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\PCANY.txt","",".txt","PCANY.txt"
"1341","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\HPDSK12.txt","",".txt","HPDSK12.txt"
"1342","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 022750-8.doc","",".doc","documento 022750-8.doc"
"1343","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Intellitamper.doc","",".doc","Intellitamper.doc"
"1344","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Marajinho 14.pdf","",".pdf","Marajinho 14.pdf"
"1345","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\ICPV.txt","",".txt","ICPV.txt"
"1346","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\6a Turma 2012-2011.doc","",".doc","6a Turma 2012-2011.doc"
"1347","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\processo 200133000000740 - 4.doc","",".doc","processo 200133000000740 - 4.doc"
"1348","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 abril.com.txt","",".txt","80135234 abril.com.txt"
"1349","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 011226-0.doc","",".doc","documento 011226-0.doc"
"1350","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 020602-4.doc","",".doc","documento 020602-4.doc"
"1351","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 2014.rtf","",".rtf","documento 2014.rtf"
"1352","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\C013005.txt","",".txt","C013005.txt"
"1353","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Natalino Jose.rtf","",".rtf","Natalino Jose.rtf"
"1354","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 017664-2.doc","",".doc","documento 017664-2.doc"
"1355","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 949003724587 - 2.pdf","",".pdf","documento 949003724587 - 2.pdf"
"1356","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 021384-3.doc","",".doc","documento 021384-3.doc"
"1357","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Izabel Dias de Araujo.pdf","",".pdf","Izabel Dias de Araujo.pdf"
"1358","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\024840-6.doc","",".doc","024840-6.doc"
"1359","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 011601.txt","",".txt","documento 011601.txt"
"1360","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie eproc1.tjto.jus.txt","",".txt","cookie eproc1.tjto.jus.txt"
"1361","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 2054.doc","",".doc","documento 2054.doc"
"1362","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\23-07-2015.pdf","",".pdf","23-07-2015.pdf"
"1363","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 006609-4.doc","",".doc","documento 006609-4.doc"
"1364","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Theodoro Soares.rtf","",".rtf","Theodoro Soares.rtf"
"1365","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie login.live.txt","",".txt","cookie login.live.txt"
"1366","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Eleitoral\eleicoes 2010 geral assunto gab MDT.doc","",".doc","eleicoes 2010 geral assunto gab MDT.doc"
"1367","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Folha 06.pdf","",".pdf","Folha 06.pdf"
"1368","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\EPSPHOTO.txt","",".txt","EPSPHOTO.txt"
"1369","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 011084-8.doc","",".doc","documento 011084-8.doc"
"1370","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\protocolo 10614 - 06-06-2014.pdf","",".pdf","protocolo 10614 - 06-06-2014.pdf"
"1371","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie sac0936.ac.correiosnet.txt","",".txt","cookie sac0936.ac.correiosnet.txt"
"1372","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento digitalizado - 15-04-2014 (3).pdf","",".pdf","documento digitalizado - 15-04-2014 (3).pdf"
"1373","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\R030.doc","",".doc","R030.doc"
"1374","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\RUNONCE.txt","",".txt","RUNONCE.txt"
"1375","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 020926-0.doc","",".doc","documento 020926-0.doc"
"1376","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie R7.txt","",".txt","cookie R7.txt"
"1377","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 15-05-2014.pdf","",".pdf","documento 15-05-2014.pdf"
"1378","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Samsung Style51.docx","",".docx","Samsung Style51.docx"
"1379","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie SAC Correios sac0935 [1].txt","",".txt","cookie SAC Correios sac0935 [1].txt"
"1380","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie intranetsistemas [2].txt","",".txt","cookie intranetsistemas [2].txt"
"1381","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Luiz Antonio Pirrotti.pdf","",".pdf","Luiz Antonio Pirrotti.pdf"
"1382","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Sandro Marino.rtf","",".rtf","Sandro Marino.rtf"
"1383","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Tania Mara.rtf","",".rtf","Tania Mara.rtf"
"1384","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\022775-9.doc","",".doc","022775-9.doc"
"1385","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Constitucional\RE 409799.pdf","",".pdf","RE 409799.pdf"
"1386","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 10-10-2014.pdf","",".pdf","documento 10-10-2014.pdf"
"1387","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Wilian Custodio.rtf","",".rtf","Wilian Custodio.rtf"
"1388","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 correioweb.com.txt","",".txt","80135234 correioweb.com.txt"
"1389","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\sennex.doc","",".doc","sennex.doc"
"1390","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie intranetac.txt","",".txt","cookie intranetac.txt"
"1391","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\PALM.txt","",".txt","PALM.txt"
"1392","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\HPCOMPAT.txt","",".txt","HPCOMPAT.txt"
"1393","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie shopping UOL.txt","",".txt","cookie shopping UOL.txt"
"1394","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\54166-14.doc","",".doc","54166-14.doc"
"1395","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\LEXOPTRA.txt","",".txt","LEXOPTRA.txt"
"1396","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Automatiza 07-07-16.doc","",".doc","Automatiza 07-07-16.doc"
"1397","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\024652-6.doc","",".doc","024652-6.doc"
"1398","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Marajinho 21.pdf","",".pdf","Marajinho 21.pdf"
"1399","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\28-07-2015.pdf","",".pdf","28-07-2015.pdf"
"1400","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Marcos Sberse.rtf","",".rtf","Marcos Sberse.rtf"
"1401","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\VOLUNT23.doc","",".doc","VOLUNT23.doc"
"1402","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Apartamento Barragem Santa Lucia - mesmo do processo acima.doc","",".doc","Apartamento Barragem Santa Lucia - mesmo do processo acima.doc"
"1403","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 20-05-2014.pdf","",".pdf","documento 20-05-2014.pdf"
"1404","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Maxell.txt","",".txt","Maxell.txt"
"1405","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\DELPERC2.txt","",".txt","DELPERC2.txt"
"1406","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Civel\JOSIA VOGAL 1 00024205820064013700 6-1.doc","",".doc","JOSIA VOGAL 1 00024205820064013700 6-1.doc"
"1407","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\devinfo.txt","",".txt","devinfo.txt"
"1408","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\POWER.txt","",".txt","POWER.txt"
"1409","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Civel\Francisco Eugenio Veloso de Barros 0508070036217.doc","",".doc","Francisco Eugenio Veloso de Barros 0508070036217.doc"
"1410","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\SNDAP06140107141744.txt","",".txt","SNDAP06140107141744.txt"
"1411","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Frase.txt","",".txt","Frase.txt"
"1412","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 01-10-2015.pdf","",".pdf","documento 01-10-2015.pdf"
"1413","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie jus.com.txt","",".txt","cookie jus.com.txt"
"1414","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 020773-0.doc","",".doc","documento 020773-0.doc"
"1415","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\FLOWCH7.txt","",".txt","FLOWCH7.txt"
"1416","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie vitrines globo.txt","",".txt","cookie vitrines globo.txt"
"1417","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\CR8707.doc","",".doc","CR8707.doc"
"1418","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Civel\Pedro Henriques Guimaraes 0508080071451.doc","",".doc","Pedro Henriques Guimaraes 0508080071451.doc"
"1419","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie hotwords [2].txt","",".txt","cookie hotwords [2].txt"
"1420","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Eleitoral\38332-68.doc","",".doc","38332-68.doc"
"1421","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Smiles.txt","",".txt","Smiles.txt"
"1422","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 afiliados.jacotei.com.txt","",".txt","80135234 afiliados.jacotei.com.txt"
"1423","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\024042-9.doc","",".doc","024042-9.doc"
"1424","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Luiz Antonio Pierrotti 1.pdf","",".pdf","Luiz Antonio Pierrotti 1.pdf"
"1425","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie rtbidder (2).txt","",".txt","cookie rtbidder (2).txt"
"1426","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\ATKPROTO.txt","",".txt","ATKPROTO.txt"
"1427","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\memoria - Haroldo Ribeiro Nogueira.pdf","",".pdf","memoria - Haroldo Ribeiro Nogueira.pdf"
"1428","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\DOC 5 - mensagem Spotify.pdf","",".pdf","DOC 5 - mensagem Spotify.pdf"
"1429","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie lfg.com.txt","",".txt","cookie lfg.com.txt"
"1430","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Apartamento Lourdes.doc","",".doc","Apartamento Lourdes.doc"
"1431","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Prenota Italia.txt","",".txt","Prenota Italia.txt"
"1432","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 07-03-2014.pdf","",".pdf","documento 07-03-2014.pdf"
"1433","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Pietra.pdf","",".pdf","Pietra.pdf"
"1434","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 12-03-2014.pdf","",".pdf","documento 12-03-2014.pdf"
"1435","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\041348-0.doc","",".doc","041348-0.doc"
"1436","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\60113001675-60269510834-03.pdf","",".pdf","60113001675-60269510834-03.pdf"
"1437","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\IOMEGA.txt","",".txt","IOMEGA.txt"
"1438","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\52650-56.doc","",".doc","52650-56.doc"
"1439","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\TIVOLI.txt","",".txt","TIVOLI.txt"
"1440","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 006604-6.doc","",".doc","documento 006604-6.doc"
"1441","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 006750-7.doc","",".doc","documento 006750-7.doc"
"1442","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie Terra [2].txt","",".txt","cookie Terra [2].txt"
"1443","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\HPMON.txt","",".txt","HPMON.txt"
"1444","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 06-10-2015.pdf","",".pdf","documento 06-10-2015.pdf"
"1445","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 20-10-2014.pdf","",".pdf","documento 20-10-2014.pdf"
"1446","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie www.lfg.com.txt","",".txt","cookie www.lfg.com.txt"
"1447","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie smartadserver.txt","",".txt","cookie smartadserver.txt"
"1448","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Apartamento Alto Barroca.doc","",".doc","Apartamento Alto Barroca.doc"
"1449","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\SBS50FXC.txt","",".txt","SBS50FXC.txt"
"1450","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Ricardo Frezarin.rtf","",".rtf","Ricardo Frezarin.rtf"
"1451","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\FTCOMP2.txt","",".txt","FTCOMP2.txt"
"1452","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 019836-5.doc","",".doc","documento 019836-5.doc"
"1453","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Soraya e Pablo.pdf","",".pdf","Soraya e Pablo.pdf"
"1454","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Eleitoral\44505-11.doc","",".doc","44505-11.doc"
"1455","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Diderio (2).rtf","",".rtf","Diderio (2).rtf"
"1456","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Whesley Adriano Lopes 06070892-9.doc","",".doc","Whesley Adriano Lopes 06070892-9.doc"
"1457","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Trabalhista\criterios adicionais 28-2-2012.doc","",".doc","criterios adicionais 28-2-2012.doc"
"1458","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 12-05-2016.pdf","",".pdf","documento 12-05-2016.pdf"
"1459","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 adclient.siga.uol.com.txt","",".txt","80135234 adclient.siga.uol.com.txt"
"1460","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 accounts.google.txt","",".txt","80135234 accounts.google.txt"
"1461","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\EPSON3.txt","",".txt","EPSON3.txt"
"1462","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Uzelac Albers 57 74.pdf","",".pdf","Uzelac Albers 57 74.pdf"
"1463","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Audiencia publica 01.pdf","",".pdf","Audiencia publica 01.pdf"
"1464","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 14.pdf","",".pdf","documento 14.pdf"
"1465","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\C012706.txt","",".txt","C012706.txt"
"1466","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 ad.yieldmanager.txt","",".txt","80135234 ad.yieldmanager.txt"
"1467","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\SNDAP04140805141844.txt","",".txt","SNDAP04140805141844.txt"
"1468","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie m.webtrends.txt","",".txt","cookie m.webtrends.txt"
"1469","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie tst.jus.txt","",".txt","cookie tst.jus.txt"
"1470","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie liveperson [3].txt","",".txt","cookie liveperson [3].txt"
"1471","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie bncdbrsl predicta [2].txt","",".txt","cookie bncdbrsl predicta [2].txt"
"1472","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 014314-8.doc","",".doc","documento 014314-8.doc"
"1473","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\2340.doc","",".doc","2340.doc"
"1474","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Novos documentos.doc","",".doc","Novos documentos.doc"
"1475","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 dotz.com.txt","",".txt","80135234 dotz.com.txt"
"1476","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Amor e luz.pdf","",".pdf","Amor e luz.pdf"
"1477","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\COA113.doc","",".doc","COA113.doc"
"1478","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 2010 geral.doc","",".doc","documento 2010 geral.doc"
"1479","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 16-10-2015.pdf","",".pdf","documento 16-10-2015.pdf"
"1480","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Eleitoral\prefeitos gabinete LF.doc","",".doc","prefeitos gabinete LF.doc"
"1481","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie tag admeld.txt","",".txt","cookie tag admeld.txt"
"1482","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\26-03-2014.pdf","",".pdf","26-03-2014.pdf"
"1483","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Arnaldo Marques Capita 01.doc","",".doc","Arnaldo Marques Capita 01.doc"
"1484","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\OMC.txt","",".txt","OMC.txt"
"1485","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Maria Bernadete Noronha - remessa indevida jun 02-16.pdf","",".pdf","Maria Bernadete Noronha - remessa indevida jun 02-16.pdf"
"1486","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 folha.uol.com.txt","",".txt","80135234 folha.uol.com.txt"
"1487","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\APFILTR.txt","",".txt","APFILTR.txt"
"1488","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 019289-0.doc","",".doc","documento 019289-0.doc"
"1489","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie www.tst.jus.txt","",".txt","cookie www.tst.jus.txt"
"1490","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\driver ADMPKW2K.txt","",".txt","driver ADMPKW2K.txt"
"1491","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 13-03-2015.pdf","",".pdf","documento 13-03-2015.pdf"
"1492","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\HPLJ5E.txt","",".txt","HPLJ5E.txt"
"1493","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 brasil.gov.txt","",".txt","80135234 brasil.gov.txt"
"1494","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Apresentacao - amostra 2008.doc","",".doc","Apresentacao - amostra 2008.doc"
"1495","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\rrp 119004.doc","",".doc","rrp 119004.doc"
"1496","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\serial.txt","",".txt","serial.txt"
"1497","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 21.pdf","",".pdf","documento 21.pdf"
"1498","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\025590-9.doc","",".doc","025590-9.doc"
"1499","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\mensagem ipad.doc","",".doc","mensagem ipad.doc"
"1500","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\processo 2008.38.00722713-2.doc","",".doc","processo 2008.38.00722713-2.doc"
"1501","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\n serie.txt","",".txt","n serie.txt"
"1502","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Sonia Alves Melo.pdf","",".pdf","Sonia Alves Melo.pdf"
"1503","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Mensagem 05.doc","",".doc","Mensagem 05.doc"
"1504","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie adform [1].txt","",".txt","cookie adform [1].txt"
"1505","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\driver ADAPTEC.txt","",".txt","driver ADAPTEC.txt"
"1506","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 em.com.txt","",".txt","80135234 em.com.txt"
"1507","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 21-10-2015.pdf","",".pdf","documento 21-10-2015.pdf"
"1508","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\80135234 atarde.uol.com.txt","",".txt","80135234 atarde.uol.com.txt"
"1509","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\SPLIT.doc","",".doc","SPLIT.doc"
"1510","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\documento 2006.doc","",".doc","documento 2006.doc"
"1511","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\3775.doc","",".doc","3775.doc"
"1512","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\Festa de fim de ano da ASSERTSE.pdf","",".pdf","Festa de fim de ano da ASSERTSE.pdf"
"1513","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\cookie lucidmedia.txt","",".txt","cookie lucidmedia.txt"
"1514","C:\Users\mauri\HD_Mau\05 - Diversos (a revisar)\Outros\IOCLICK.txt","",".txt","IOCLICK.txt"
