"ID","Path","Pasta","Nome","Ext"
"2363","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\(Palestra) ESPÍNDOLA, Ruy Samuel - justiça eleitoral contramajoritária e soberania popular.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio","(Palestra) ESPÍNDOLA, Ruy Samuel - justiça eleitoral contramajoritária e soberania popular.docx",".docx"
"2364","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Rio de Janeiro\DOD - Rio de Janeiro (3).txt","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Rio de Janeiro","DOD - Rio de Janeiro (3).txt",".txt"
"2365","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\SEMINÁRIO 8\Hobbes - Do Cidadão (p.113-136, 207-211, 245-251).pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\SEMINÁRIO 8","Hobbes - Do Cidadão (p.113-136, 207-211, 245-251).pdf",".pdf"
"2366","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\AGRA, Walber - Temas polêmicos.grifado.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio","AGRA, Walber - Temas polêmicos.grifado.pdf",".pdf"
"2367","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\MAPAS DA LULU\Direito+Previdenciario+-+Todos+os+Mapas.pdf","06 - Estudos, concursos e leitura\MAPAS DA LULU","Direito+Previdenciario+-+Todos+os+Mapas.pdf",".pdf"
"2368","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - abril.docx","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1933","1933 - abril.docx",".docx"
"2369","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\FILOSOFIA\BOBBIO, N. Direita e Esquerda_razões e significados de uma distinção política.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\FILOSOFIA","BOBBIO, N. Direita e Esquerda_razões e significados de uma distinção política.pdf",".pdf"
"2370","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\MYKONOS\Matrícula - 169719- UH 505.pdf","04 - Imóveis\MYKONOS","Matrícula - 169719- UH 505.pdf",".pdf"
"2371","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\INTERVENÇÃO\DOC. 5 - RAZÕES.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\INTERVENÇÃO","DOC. 5 - RAZÕES.docx",".docx"
"2372","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\NFe e outros\03 - Móveis e decoração\Embalagem - Saco a vácuo B-Max (kit 3) - organização de roupas.pdf","03 - Financeiro\NFe e outros\03 - Móveis e decoração","Embalagem - Saco a vácuo B-Max (kit 3) - organização de roupas.pdf",".pdf"
"2373","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONSÓRCIO\Imóvel\Estudo\Estudo de consórcios.pdf","03 - Financeiro\CONSÓRCIO\Imóvel\Estudo","Estudo de consórcios.pdf",".pdf"
"2374","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\PROPOSIÇÕES\2026_22_12 - PLP - inclui inelegibilidade por envolvimento com organizações criminosas.docx","05 - Jurídico e trabalho\CONLE\STs\PROPOSIÇÕES","2026_22_12 - PLP - inclui inelegibilidade por envolvimento com organizações criminosas.docx",".docx"
"2375","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\SEGUROS\Saúde (Unimed)\Lâmina de hospitais.pdf","03 - Financeiro\SEGUROS\Saúde (Unimed)","Lâmina de hospitais.pdf",".pdf"
"2376","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\CRUZE\Parcelas\4ª parcela - pgmto.pdf","08 - Veículos\CRUZE\Parcelas","4ª parcela - pgmto.pdf",".pdf"
"2377","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Área de Trabalho\SEI.txt","05 - Jurídico e trabalho\TSE\ONE DRIVE\Área de Trabalho","SEI.txt",".txt"
"2378","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Atuais rumos do processo administrativo.pdf","06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO","Atuais rumos do processo administrativo.pdf",".pdf"
"2379","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MANDADO DE SEGURANÇA\Agravo de Instumento.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MANDADO DE SEGURANÇA","Agravo de Instumento.docx",".docx"
"2380","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\Pgmto (35).pdf","04 - Imóveis\APTO 216 NORTE","Pgmto (35).pdf",".pdf"
"2381","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\CONSTITUCIONAL\DOD - Jurisprudência em teses 2.txt","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\CONSTITUCIONAL","DOD - Jurisprudência em teses 2.txt",".txt"
"2382","C:\Users\mauri\OneDrive\Documentos\07 - Viagens\VIAGENS\Bariloche\Roteiro.pdf","07 - Viagens\VIAGENS\Bariloche","Roteiro.pdf",".pdf"
"2383","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MEDIDA CAUTELAR\Posse dia 6_9_24.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MEDIDA CAUTELAR","Posse dia 6_9_24.pdf",".pdf"
"2384","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MANDADO DE SEGURANÇA - ANA LUÍSA TARTER_compressed.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD","MANDADO DE SEGURANÇA - ANA LUÍSA TARTER_compressed.pdf",".pdf"
"2385","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\LICENÇA CAPACITAÇÃO\NLL.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\LICENÇA CAPACITAÇÃO","NLL.pdf",".pdf"
"2386","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\PROPOSIÇÕES\2026_5734_20 - PL - bonecos gigantes de Olinda.docx","05 - Jurídico e trabalho\CONLE\STs\PROPOSIÇÕES","2026_5734_20 - PL - bonecos gigantes de Olinda.docx",".docx"
"2387","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\AGU\Artigos da banca\RTDoc 17-04-2023 18_16 (PM).pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\AGU\Artigos da banca","RTDoc 17-04-2023 18_16 (PM).pdf",".pdf"
"2388","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\LEITURAS no TABLET\Constitucional.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\LEITURAS no TABLET","Constitucional.pdf",".pdf"
"2389","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\SEMINÁRIO 9\Pérez Valiente (Tema 09).pdf","06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\SEMINÁRIO 9","Pérez Valiente (Tema 09).pdf",".pdf"
"2390","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\CAROL\Legado\JUL_2022.docx","03 - Financeiro\CONTAS\CAROL\Legado","JUL_2022.docx",".docx"
"2391","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\Pgmto (45).pdf","04 - Imóveis\APTO 216 NORTE","Pgmto (45).pdf",".pdf"
"2392","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório Palestras - ações afirmativas na JE.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020","Relatório Palestras - ações afirmativas na JE.docx",".docx"
"2393","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\NFe e outros\02 - Eletrodomésticos\Lava e seca antiga (doada em 2023)\Guia rápido - Lava-roupas (DC68-02209B).pdf","03 - Financeiro\NFe e outros\02 - Eletrodomésticos\Lava e seca antiga (doada em 2023)","Guia rápido - Lava-roupas (DC68-02209B).pdf",".pdf"
"2394","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\Análise - LOA 2025.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD","Análise - LOA 2025.pdf",".pdf"
"2395","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\ENUNCIADOS CCR comentados\Enunciados da 7ª CCR comentados.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\ENUNCIADOS CCR comentados","Enunciados da 7ª CCR comentados.docx",".docx"
"2396","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\Revisão\DOD.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\Revisão","DOD.pdf",".pdf"
"2397","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MEDIDA CAUTELAR\DECISÃO - 14ª VF - juiz substituto (3).pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MEDIDA CAUTELAR","DECISÃO - 14ª VF - juiz substituto (3).pdf",".pdf"
"2398","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\SEGUROS\SEGURO BB (antigo)\Vida - manual de assistência.pdf","03 - Financeiro\SEGUROS\SEGURO BB (antigo)","Vida - manual de assistência.pdf",".pdf"
"2399","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\MS 32060-24.2011.4.01.3800.pdf","06 - Estudos, concursos e leitura\TESE","MS 32060-24.2011.4.01.3800.pdf",".pdf"
"2400","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\PROMPTs CONLE\Prompt Parecer Emendas de Plenário APROVA.rtf","05 - Jurídico e trabalho\CONLE\PROMPTs CONLE","Prompt Parecer Emendas de Plenário APROVA.rtf",".rtf"
"2401","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\FATURAS\AGO_2023.pdf","03 - Financeiro\CONTAS\FATURAS","AGO_2023.pdf",".pdf"
"2402","C:\Users\mauri\OneDrive\Documentos\02 - Saúde\DENTISTA\Instruções.pdf","02 - Saúde\DENTISTA","Instruções.pdf",".pdf"
"2403","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\ARQUIVOS\E-mail de confirmação.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\ARQUIVOS","E-mail de confirmação.pdf",".pdf"
"2404","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\CONSULTAS POPULARES\Info AGEL - PA 0600392-13.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\CONSULTAS POPULARES","Info AGEL - PA 0600392-13.pdf",".pdf"
"2405","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TJDFT\INSTITUCIONAL\TJDFT_Ofícios judiciais.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\TJDFT\INSTITUCIONAL","TJDFT_Ofícios judiciais.pdf",".pdf"
"2406","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\ENAM\ENAM 2\RG - DF - MAURÍCIO.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\ENAM\ENAM 2","RG - DF - MAURÍCIO.pdf",".pdf"
"2407","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\FOREJOHN, John - Judicializing politics, politicizing law - Copia.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL","FOREJOHN, John - Judicializing politics, politicizing law - Copia.pdf",".pdf"
"2408","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2024\Genial - app.pdf","03 - Financeiro\IRPF\2024","Genial - app.pdf",".pdf"
"2409","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\AMBIENTAL\EIA_RIMA Res. CONAMA 1_1986.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\AMBIENTAL","EIA_RIMA Res. CONAMA 1_1986.pdf",".pdf"
"2410","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\FATURAS\OUT_2025.pdf","03 - Financeiro\CONTAS\FATURAS","OUT_2025.pdf",".pdf"
"2411","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Cadernos\Hermenêutica.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Cadernos","Hermenêutica.pdf",".pdf"
"2412","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Seminário 8\RESUMO SEMINÁRIO 8.docx","06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Seminário 8","RESUMO SEMINÁRIO 8.docx",".docx"
"2413","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\Pgmto (25).pdf","04 - Imóveis\APTO 216 NORTE","Pgmto (25).pdf",".pdf"
"2414","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)\Histórico.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)","Histórico.pdf",".pdf"
"2415","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\BRB\Maurício\SEI_TSE - 3080172 - Declaração (2).pdf","03 - Financeiro\BRB\Maurício","SEI_TSE - 3080172 - Declaração (2).pdf",".pdf"
"2416","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela\Norris 2020.docx","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\Profa. Gabriela","Norris 2020.docx",".docx"
"2417","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\SEDEG\Palestra - slides - Indicadores e Métricas de BI.pdf","05 - Jurídico e trabalho\TSE\SEDEG","Palestra - slides - Indicadores e Métricas de BI.pdf",".pdf"
"2418","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Limites ao planejamento tributário - .pdf","06 - Estudos, concursos e leitura\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1","Limites ao planejamento tributário - .pdf",".pdf"
"2419","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\ICATU_-_informacoes_financeiras_confidenciais_assinado.pdf","03 - Financeiro","ICATU_-_informacoes_financeiras_confidenciais_assinado.pdf",".pdf"
"2420","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Temas Quentes para Fase Escrita\Direito Penal.txt","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Temas Quentes para Fase Escrita","Direito Penal.txt",".txt"
"2421","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\SEGUROS\Cobertura Adicional de Risco (Icatu)\Formulário de adesão.pdf","03 - Financeiro\SEGUROS\Cobertura Adicional de Risco (Icatu)","Formulário de adesão.pdf",".pdf"
"2422","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\ENFAM\Módulo 2\Etapa Final - FOFON1M2 - Maurício.docx","06 - Estudos, concursos e leitura\ENFAM\Módulo 2","Etapa Final - FOFON1M2 - Maurício.docx",".docx"
"2423","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Cassação de mandato\OLIVEIRA, Vinícius de - considerações na fundamentação da cassação de mandato.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Cassação de mandato","OLIVEIRA, Vinícius de - considerações na fundamentação da cassação de mandato.pdf",".pdf"
"2424","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\EsPCEx\Resposta_Asjur_EsPCEx.pdf","06 - Estudos, concursos e leitura\EsPCEx","Resposta_Asjur_EsPCEx.pdf",".pdf"
"2425","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\Questões (4).pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF","Questões (4).pdf",".pdf"
"2426","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1933\1933 - julho.docx","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1933","1933 - julho.docx",".docx"
"2427","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Administração\van Ham and Garnett 2019.pdf","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Administração","van Ham and Garnett 2019.pdf",".pdf"
"2428","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\BRB\Ana Carolina\Extrato da conta PF (6 meses) - ANA CAROLINA.pdf","03 - Financeiro\BRB\Ana Carolina","Extrato da conta PF (6 meses) - ANA CAROLINA.pdf",".pdf"
"2429","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\PROMPTs CONLE\Prompt justificativa proposição.rtf","05 - Jurídico e trabalho\CONLE\PROMPTs CONLE","Prompt justificativa proposição.rtf",".rtf"
"2430","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\Processo STF (1).txt","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS","Processo STF (1).txt",".txt"
"2431","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1934\1934 - abril.docx","06 - Estudos, concursos e leitura\TESE\GRUPO TSE\Abordagem histórica\1934","1934 - abril.docx",".docx"
"2432","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\Macro - posicionamento célula WORD.txt","03 - Financeiro\CONTAS","Macro - posicionamento célula WORD.txt",".txt"
"2433","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\CAROL\Legado\MAR_2022.pdf","03 - Financeiro\CONTAS\CAROL\Legado","MAR_2022.pdf",".pdf"
"2434","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\AGEL\REGIME HÍBRIDO\Relatório de Gestão 2024.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\AGEL\REGIME HÍBRIDO","Relatório de Gestão 2024.pdf",".pdf"
"2435","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\COSTA, Tailaine Cristina - Justiça eleitoral e sua competência normativa.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES","COSTA, Tailaine Cristina - Justiça eleitoral e sua competência normativa.pdf",".pdf"
"2436","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\0. RECURSOS\Questão 047.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\MPF\0. RECURSOS","Questão 047.pdf",".pdf"
"2437","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\POSSE\Nomeação TSE.pdf","05 - Jurídico e trabalho\TSE\POSSE","Nomeação TSE.pdf",".pdf"
"2438","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Temas Quentes para Fase Escrita\Formação Humanística.txt","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Temas Quentes para Fase Escrita","Formação Humanística.txt",".txt"
"2439","C:\Users\mauri\OneDrive\Documentos\04 - Imóveis\APTO 216 NORTE\Pgmto (15).pdf","04 - Imóveis\APTO 216 NORTE","Pgmto (15).pdf",".pdf"
"2440","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\BNDES\Novo Plano de Cargos e Salários (PCS).pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\BNDES","Novo Plano de Cargos e Salários (PCS).pdf",".pdf"
"2441","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\Aula - LC 95_98.pdf","05 - Jurídico e trabalho\CONLE\STs","Aula - LC 95_98.pdf",".pdf"
"2442","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\AMBIENTAL\Lei 13.507 - CONSEMA.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\PGESP\AMBIENTAL","Lei 13.507 - CONSEMA.pdf",".pdf"
"2443","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\WHITTINGTON, Keith - Once more into the breach, post-behavioralist approaches to judicial politics, Law and social inquiry.pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL","WHITTINGTON, Keith - Once more into the breach, post-behavioralist approaches to judicial politics, Law and social inquiry.pdf",".pdf"
"2444","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\EXAMES e POSSE\Contracheque - OUT_2025.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\EXAMES e POSSE","Contracheque - OUT_2025.pdf",".pdf"
"2445","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\Jurimetria\SOUZA, Lylian Fátima de - A jurimetria como indutora de melhora na celeridade processual.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\Jurimetria","SOUZA, Lylian Fátima de - A jurimetria como indutora de melhora na celeridade processual.pdf",".pdf"
"2446","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\SENHAS\STF.txt","10 - Tecnologia e dispositivos\SENHAS","STF.txt",".txt"
"2447","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\REVISTA30242.pdf","05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD","REVISTA30242.pdf",".pdf"
"2448","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\Coordenação - orientações.docx","05 - Jurídico e trabalho\CONLE\STs","Coordenação - orientações.docx",".docx"
"2449","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\CONLE\STs\PROMPTS da Conle\Prompt Parecer projeto CCJC art 54.rtf","05 - Jurídico e trabalho\CONLE\STs\PROMPTS da Conle","Prompt Parecer projeto CCJC art 54.rtf",".rtf"
"2450","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MANDADO DE SEGURANÇA\Mandado de segurança - Bruno Arthur Hochheim.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD\MANDADO DE SEGURANÇA","Mandado de segurança - Bruno Arthur Hochheim.pdf",".pdf"
"2451","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6\Precatórios.docx","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF6","Precatórios.docx",".docx"
"2452","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\CONTAS\MATHEUS\Legado\MAIO_2022.docx","03 - Financeiro\CONTAS\MATHEUS\Legado","MAIO_2022.docx",".docx"
"2453","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\ENAM\ENAM 2\Resultado preliminar.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\ENAM\ENAM 2","Resultado preliminar.pdf",".pdf"
"2454","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Configurar whatsappweb no TSE.docx","05 - Jurídico e trabalho\TSE","Configurar whatsappweb no TSE.docx",".docx"
"2455","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\CD\Nomeação 5ª leva.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\CD","Nomeação 5ª leva.pdf",".pdf"
"2456","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\1_CONCURSOS\TRF1\2025\boleto.pdf","06 - Estudos, concursos e leitura\1_CONCURSOS\TRF1\2025","boleto.pdf",".pdf"
"2457","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\PARANHOS, Ranulfo e outros - O que é que a judicialização eleitoral tem (pergunta).pdf","06 - Estudos, concursos e leitura\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES","PARANHOS, Ranulfo e outros - O que é que a judicialização eleitoral tem (pergunta).pdf",".pdf"
