partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
PP,orgao_movimento_mulheres_ou_violencia_politica,6,Estatutos/12_PP/001_Estatuto_do_Partido_de_25_4_2023_aprovado_pelo_TSE_em_28_5_2024.pdf,Estatutos/_analise_notion/PP_estatuto_atual_ocr.txt,"Nacional, Estaduais e Municipais; £) Comissões Provisórias Estaduais e Municipais; HI - ação parlamentar, as Bancadas parlamentares: a) no Congresso Nacional; b) nas Assembleias Legislativas; c) na Câmara Legislativa; d) nas Câmaras de Vereadores; TV - apoio: 7° Olicio de Brasilia-DF a) Conselhos Fiscais; rea Prana raid i + 173982; b) Conselhos Consultivos; ' Registro de Pessoes Jurídicas c) Conselhos de Ética; d) Movimentos Trabalhistas; e) Movimentos da Juventude até 35 anos; f) Movimentos Rurais; £) Movimentos da Mulher; h) Movimentos de Servidores Públicos; i) Movimentos afrodescendentes; j) Comités de Campanha, Urbanos, Rurais e de Bairro; k) Comissões Técnicas; 1) outros órgãos de apoio criados pela respectiva Comissão Executiva; V - Fundação Milton Campos. [Alterado pela CN de 22/04/2021] $ 1º Para efeito da organização do Partido, o Distrito Federal é equiparado a Estado da Federação, sem municípios. ad $ 2º No Distrito Federal ou nos Municípios com população superior a um milhão de habitantes, a Comissão Executiva Estadual do Distrito Federal ou a Comissão Executiva Municipal poderá designar para cada Zona Eleitoral uma Comissão Executiva Zonal, com a mesma composição da Comissão Executiva Municipal, apenas par"
PP,orgao_movimento_mulheres_ou_violencia_politica,28,Estatutos/12_PP/001_Estatuto_do_Partido_de_25_4_2023_aprovado_pelo_TSE_em_28_5_2024.pdf,Estatutos/_analise_notion/PP_estatuto_atual_ocr.txt,"Progressistas |) po 5 submetidos pela Comissão Executiva respectiva. Art. 84. O Conselho de Ética na sua primeira reunião elegera: 1-1 (um) Presidente; IL - 1 (um) Vice-Presidente; HI- 1 (um) Secretário. CAPÍTULO XI DOS MOVIMENTOS Art. 85. As Comissões Executivas poderão organizar os seguintes órgãos de apoio: a) Movimentos Trabalhistas; b) Movimentos da Juventude até 35 anos; c) Movimentos Rurais; d) Movimentos da Mulher; e) Movimentos de Servidores Públicos; f) Movimentos afrodescendentes; m) outros Movimentos criados pela respectiva Comissão Executiva. Art. 86. Os Movimentos são designados pelo Presidente da Comissão Executiva e terão a seguinte composição: 1-1 (um) Presidente; TEA 1-1 (um) Vice-Presidente; Nº e ron o Regata ’ 473982 | IIL - 1 (um) Secretário-Geral; a Pos Sato IV-1 (um) 1º Secretário. Art. 87. As Chapas para as eleições proporcionais contarão, preferencialmente, com 1 (um) ou mais candidatos de cada Movimento. Parágrafo único. A lista de candidatos dos Movimentos deverá ser | apre"
PP,orgao_movimento_mulheres_ou_violencia_politica,30,Estatutos/12_PP/001_Estatuto_do_Partido_de_25_4_2023_aprovado_pelo_TSE_em_28_5_2024.pdf,Estatutos/_analise_notion/PP_estatuto_atual_ocr.txt,"ias; VII - infidelidade partidária, nos termos da lei e deste Estatuto; VII - fazer Campanha Eleitoral para candidatos ou partido adversários; IX - desacato às autoridades partidárias ou às ordens superiores X - violência política contra a mulher. [Incluído pela CN de 25/04/2023] Art. 93. [Revogado pelo Acórdão TSE de 26.09.2019 - Pet nº 104] Art. 93-A. O Progressistas priorizará o Combate à Violência Política contra a Mulher: [Incluído pela CN de 25/04/2023] I - considera-se violência política contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. [Incluído pela CN de 25/04/2023] TI - constituem igualmente atos de violência política contra a mulher af qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em _ rr 29 6"
PP,fundo_partidario_programas_mulheres_5pct,40,Estatutos/12_PP/001_Estatuto_do_Partido_de_25_4_2023_aprovado_pelo_TSE_em_28_5_2024.pdf,Estatutos/_analise_notion/PP_estatuto_atual_ocr.txt,"(cinquenta por cento) para o órgão Nacional; b) 60% (sessenta por cento) para cada órgão Estadual e Municipal; II - na propaganda doutrinária e política; HI - no alistamento e campanhas eleitorais; IV - na criação e manutenção de instituto ou fundação de pesquisa e de doutrinação e educação política, sendo esta aplicação de, no mínimo, 20% (vinte) por cento do total recebido; V - na criação e manutenção de programas de promoção e difusão da participação política das mulheres, criados e mantidos pela secretaria da mulher do Partido ou, inexistindo a secretaria, pelo instituto ou fundação de pesquisa e de doutrinação e educação política de que trata o inciso IV, conforme percentual que será fixado pela Comissão Executiva Nacional, observado o mínimo de 5% (cinco por cento) do total; VI - no pagamento de mensalidades, anuidades e congêneres devidos a organismos partidários internacionais que se destinem ao apoio à pesquisa, ao estudo e à doutrinação política, aos quais seja o Partido regularmente filiado; VII - no pagamento de despesas com alimentação, incluindo restaurantes e lanchonetes. $ 1º Na prestação de contas devem ser discriminadas as despesas realizadas com recursos do Fundo Partidário, de modo a permitir o contr"
PP,fundo_partidario_programas_mulheres_5pct,41,Estatutos/12_PP/001_Estatuto_do_Partido_de_25_4_2023_aprovado_pelo_TSE_em_28_5_2024.pdf,Estatutos/_analise_notion/PP_estatuto_atual_ocr.txt,"istas 1) Enio id b) o valor das sobras transferidas não será computado para efeito do cálculo previsto no inciso IV deste artigo; e) o valor das sobras transferidas será computado para efeito do cálculo previsto no inciso V deste artigo. Art. 120. Os recursos do Fundo Partidário serão regidos pela Comissão Executiva Nacional e repassados dentro dos seguintes critérios: I- 20% (vinte por cento) à Fundação Milton Campos; [Alterado pela CN de 22/04/2021] TI - 5% (cinco por cento) às Mulheres Progressistas; HIT - 40% (quarenta por cento) ao Diretório Nacional; IV - 35% (trinta e cinco por cento) aos Diretórios Estaduais. Art. 121. A Comissão Executiva Nacional disporá sobre os critérios de distribuição do Fundo Partidário para os Diretórios Estaduais, e as Comissões Executivas Estaduais para os Diretórios Municipais. u lia -DF Wi ce Pre e Registo 982 | CAPITULO XVI 173 Registro de Pessoes Jurídicas DAS CAMPANHAS ELEITORAIS Art. 122. Em ano eleitoral, as Comissões Executivas deverão adequar- se às regras da legislação eleitoral em vigor, providenciando os meios necessários para o seu fiel cumprimento. Art. 123. Constitui obrigação das Comissões Executivas ao final de"
PP,conta_bancaria_especifica_fundo_partidario,40,Estatutos/12_PP/001_Estatuto_do_Partido_de_25_4_2023_aprovado_pelo_TSE_em_28_5_2024.pdf,Estatutos/_analise_notion/PP_estatuto_atual_ocr.txt,"do Fundo Partidário, de modo a permitir o controle da Justiça Eleitoral sobre o cumprimento do disposto neste artigo. $ 2º No exercício financeiro em que a Fundação Milton Campos não despender a totalidade dos recursos que lhe forem assinalados, a eventual sobra deverá ser revertida para outras atividades partidárias previstas no caput deste artigo, observando-se que: [Alterado pela CN de 22/04/2021] a) as sobras deverão ser apuradas até o fim do exercício financeiro e deverão ser integralmente transferidas para a conta bancária do Partido destinada à movimentação dos recursos do Fundo Partidário, no mês de Pe janeiro do exercicio seguinte; God asia DF Nº do Preco o Rego w 173982 | | 3 re"
PCB,orgao_movimento_mulheres_ou_violencia_politica,3,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"artido, respeitada a diversidade de opiniões no seu interior ©) Participar das atividades do Partido e dos movimentos populares. d) Aprimorar seu conhecimento teórico e da realidade social e politica e) Desenvolver a solidariedade, a autocrítica, a compreensão e o companheirismo, no interior do Partido e nos movimentos populares. ‘D Pagar a contribuição mensal determinada pelo Partido. 8) Recrutar novos militantes para as fileiras do partido. h) Zelar pela preservação da história, dos símbolos e das linhas política e de ação do Partido. i) Prevenir, reprimir e combater a violência politica contra as mulheres. 4 Prevenir, reprimir e combater o racismo, o preconceito aos povos indigenas e contra a população LGBT (Lésbicas, Gays, Bissexuais e Transexuais, Travestis e Transgêneros). Capitulo 1V Da Disciplina e da Fidelidade Partidária: Artigo 12 - O militante que infringir princípios programáticos ou estatutários, ou transgredir a ética partidária, estará sujeito a uma das seguintes medidas disciplinares: 4) Critica pessoal; b) Advertência interna; ©) Censura pública; d) Desligamento temporário ou definitivo de bancada; e) Destituição, temporária ou definitiva, de cargos e funções de representação ou direção partidária; + Su"
PCB,orgao_movimento_mulheres_ou_violencia_politica,3,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"cial e politica e) Desenvolver a solidariedade, a autocrítica, a compreensão e o companheirismo, no interior do Partido e nos movimentos populares. ‘D Pagar a contribuição mensal determinada pelo Partido. 8) Recrutar novos militantes para as fileiras do partido. h) Zelar pela preservação da história, dos símbolos e das linhas política e de ação do Partido. i) Prevenir, reprimir e combater a violência politica contra as mulheres. 4 Prevenir, reprimir e combater o racismo, o preconceito aos povos indigenas e contra a população LGBT (Lésbicas, Gays, Bissexuais e Transexuais, Travestis e Transgêneros). Capitulo 1V Da Disciplina e da Fidelidade Partidária: Artigo 12 - O militante que infringir princípios programáticos ou estatutários, ou transgredir a ética partidária, estará sujeito a uma das seguintes medidas disciplinares: 4) Critica pessoal; b) Advertência interna; ©) Censura pública; d) Desligamento temporário ou definitivo de bancada; e) Destituição, temporária ou definitiva, de cargos e funções de representação ou direção partidária; + Suspensão temporária da inscrição; &) Expulsão, Parágrafo Primeiro - O prazo de vigência das medidas disciplinares de caráter temporário será, no mínimo, de 30 (trinta) dias ¢, no máximo"
PCB,orgao_movimento_mulheres_ou_violencia_politica,3,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"ividades do Partido e dos movimentos populares. d) Aprimorar seu conhecimento teórico e da realidade social e politica e) Desenvolver a solidariedade, a autocrítica, a compreensão e o companheirismo, no interior do Partido e nos movimentos populares. ‘D Pagar a contribuição mensal determinada pelo Partido. 8) Recrutar novos militantes para as fileiras do partido. h) Zelar pela preservação da história, dos símbolos e das linhas política e de ação do Partido. i) Prevenir, reprimir e combater a violência politica contra as mulheres. 4 Prevenir, reprimir e combater o racismo, o preconceito aos povos indigenas e contra a população LGBT (Lésbicas, Gays, Bissexuais e Transexuais, Travestis e Transgêneros). Capitulo 1V Da Disciplina e da Fidelidade Partidária: Artigo 12 - O militante que infringir princípios programáticos ou estatutários, ou transgredir a ética partidária, estará sujeito a uma das seguintes medidas disciplinares: 4) Critica pessoal; b) Advertência interna; ©) Censura pública; d) Desligamento temporário ou definitivo de bancada; e) Destituição, temporária ou definitiva, de cargos e funções de representação ou direção partidária; + Suspensão temporária da inscrição; &) Expulsão, Parágrafo Primeiro - O prazo de vig"
PCB,orgao_movimento_mulheres_ou_violencia_politica,3,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"interior ©) Participar das atividades do Partido e dos movimentos populares. d) Aprimorar seu conhecimento teórico e da realidade social e politica e) Desenvolver a solidariedade, a autocrítica, a compreensão e o companheirismo, no interior do Partido e nos movimentos populares. ‘D Pagar a contribuição mensal determinada pelo Partido. 8) Recrutar novos militantes para as fileiras do partido. h) Zelar pela preservação da história, dos símbolos e das linhas política e de ação do Partido. i) Prevenir, reprimir e combater a violência politica contra as mulheres. 4 Prevenir, reprimir e combater o racismo, o preconceito aos povos indigenas e contra a população LGBT (Lésbicas, Gays, Bissexuais e Transexuais, Travestis e Transgêneros). Capitulo 1V Da Disciplina e da Fidelidade Partidária: Artigo 12 - O militante que infringir princípios programáticos ou estatutários, ou transgredir a ética partidária, estará sujeito a uma das seguintes medidas disciplinares: 4) Critica pessoal; b) Advertência interna; ©) Censura pública; d) Desligamento temporário ou definitivo de bancada; e) Destituição, temporária ou definitiva, de cargos e funções de representação ou direção partidária; + Suspensão temporária da inscrição; &) Expulsão, Parágr"
PCB,fundo_partidario_programas_mulheres_5pct,12,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"epassar ao organismo hierarquicamente superior o percentual mínimo definido no caput deste Artigo, ficará sujeito às seguintes medidas: 1 - Após 3 (três) meses: advertência por escrito, da parte do organismo superior. IL Após 6 (seis) meses: intervenção do organismo superior, para eleição de nova direção. Artigo 73 - Os recursos do Fundo Partidário serão administrados pelo Secretariado Nacional e distribuídos na seguinte proporção: a) Fundação Dinarco Reis: 20% (vinte por cento), na forma da lei; +b) Comitê Central: 75% (setenta e cinco por cento); ©) Na criação e manutenção de programas de promoção e difusão da participação politica das mulheres 5% (cinco por cento), na forma da lei; LY"
PCB,fundo_partidario_programas_mulheres_5pct,12,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"o no caput deste Artigo, ficará sujeito às seguintes medidas: 1 - Após 3 (três) meses: advertência por escrito, da parte do organismo superior. IL Após 6 (seis) meses: intervenção do organismo superior, para eleição de nova direção. Artigo 73 - Os recursos do Fundo Partidário serão administrados pelo Secretariado Nacional e distribuídos na seguinte proporção: a) Fundação Dinarco Reis: 20% (vinte por cento), na forma da lei; +b) Comitê Central: 75% (setenta e cinco por cento); ©) Na criação e manutenção de programas de promoção e difusão da participação politica das mulheres 5% (cinco por cento), na forma da lei; LY"
PCB,fundo_partidario_programas_mulheres_5pct,12,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,Estatutos/_analise_notion/PCB_estatuto_atual_ocr.txt,"do organismo imediatamente superior, em função de suas necessidades e do potencial de arrecadação de cada organismo. Parágrafo Segundo — O organismo partidário que, sem justificativa, não repassar ao organismo hierarquicamente superior o percentual mínimo definido no caput deste Artigo, ficará sujeito às seguintes medidas: 1 - Após 3 (três) meses: advertência por escrito, da parte do organismo superior. IL Após 6 (seis) meses: intervenção do organismo superior, para eleição de nova direção. Artigo 73 - Os recursos do Fundo Partidário serão administrados pelo Secretariado Nacional e distribuídos na seguinte proporção: a) Fundação Dinarco Reis: 20% (vinte por cento), na forma da lei; +b) Comitê Central: 75% (setenta e cinco por cento); ©) Na criação e manutenção de programas de promoção e difusão da participação politica das mulheres 5% (cinco por cento), na forma da lei; LY"
PRTB,orgao_movimento_mulheres_ou_violencia_politica,6,Estatutos/15_PRTB/001_Estatuto_do_Partido_de_25_11_2017_PDF.pdf,Estatutos/_analise_notion/PRTB_estatuto_atual.txt,"IDO 0t0C0l0tro 1 145661 Art. 13- São Órgãos do Partido: 1- De Deliberação: as Convenções Municipais, Regionais e Nacional. II- De Direção e Execução : os Diretórios e Comissões Provisórias Municipais e Regionais, o Diretório Nacional, e suas respectivas Comissões Executivas. III- De Ação Parlamentar: as Bancadas nas Câmaras Municipais, nas Assembléias e Câmaras Legislativas, na Câmara dos Deputados e Senado Federal IV- De Cooperação: os Conselhos de Ética Partidária, os Conselhos Fiscal e Consultivo, os Movimentos da Juventude, da Mulher, do Empresariado, do Trabalhismo Participativo, do Meio ambiente e Natureza, da Política da Defesa e Modernização Nacional, dos Direitos do Consumidor, do Idoso e outros a serem futuramente criados. Parágrafo Unico- Ficam dependentes de autorização expressa da Comissão Executiva Nacional do PRTB, a criação de qualquer Instituto, Fundação, Movimento ou outros Órgãos de Cooperação ligados ao Partido, mantendo-se o IPJQ - INSTITUTO DE ESTUDOS E FORMAÇÃO POLíTICA PRESIDENTE JÂNIO QUADROS, previsto no Estatuto Original já instalado e em pleno funcionamento, possuindo Estatuto próprio, e cuja atribuição precípua é a estruturação e a organização político- ideológica do Parti"
PRTB,orgao_movimento_mulheres_ou_violencia_politica,21,Estatutos/15_PRTB/001_Estatuto_do_Partido_de_25_11_2017_PDF.pdf,Estatutos/_analise_notion/PRTB_estatuto_atual.txt,"m de levar adiante o projeto de poder da própria Legenda, envolvendo airda a s3i4 participação nas discussões de alto nível de temas geopolíticos na$onais e internacionais . E Art62 - Seus Órgãos Diretivos e Conselhos e suas Convenções para suas respectivas eleições e mandatos, serão coincidentes com as do Diretório Nacional do Partido, conjuntamente e concomitantemente, sendo seus mandatos fixados em 4(quatro) anos, prorrogáveis automaticamente, por igual período (art. 42 e 49 deste Estatuto). Art.63 - Os movimentos da Juventude, da Mulher, do Empresário, do Trabalhismo Participativo, do Meio Ambiente e Natureza, da Modernização Nacional, dos Direitos do Consumidor, do Idoso e outros que poderão ser criados em nível Nacional, Regional e Municipal, deverão possuir Diretorias próprias e nomeadas pelas respectivas Comissões Provisórias Municipais e Regional de seus respectivos Diretórios, aprovados e registrados pela Comissão Executiva Nacional, a pedido dos Órgãos hierarquicamente inferiores e se regulamentarão por este Estatuto no que couberem 1 c10 de Sr , N° de Protoco,o e Registro Título III / 1 5661 DA DISCIPLINA E DA FIDELIDADE PARTIDÁRIA j Odeessoj. Capítulo 1 DA VIOLAÇÃO DOS DEVERES PARTI"
DC,orgao_movimento_mulheres_ou_violencia_politica,5,Estatutos/16_DC/001_Estatuto_do_Partido_de_24_3_2022.pdf,Estatutos/_analise_notion/DC_estatuto_atual_ocr.txt,"is TI- de direção e de ação: a) o Diretório Nacional; b) os Diretórios Estaduais e Comissões Diretoras Estaduais Provisórias; ©) os Diretórios Municipais e Comissões Diretoras Municipais Provisórias; 4) os Diretórios Zonais e Comissões Diretoras Zonais; III- de ação parlamentar: a) as bancadas; IV - de cooperação: a) Conselhos Fiscais; ” b) Conselhos Consultivos; €) Conselho Nacional de Ética Partidária; d) Comissões de Disciplina; e) Movimentos Democrata Cristãos; f) Comitês de Campanha; £) Comissões Técnicas; h) Fundação Democrata Cristã de Estudos Sociais, Econômicos e Politicos ~ FDC; i) Democracia Cristã Mulher — DC Mulher; Ed j) Democracia Cristã Jovem — DC Jovem § 1º Nos Municípios, além do Diretório Municipal ou Comissão Diretora Municipal Provisória, havendo mais de uma zona eleitoral, poderá ser constituído também em cada zona eleitoral, Diretório Zonal ou Comissão Diretora Zonal Provisória. $2º É de 4 (quatro) anos o mandato dos Diretórios do Partido, observadas as seguintes. disposições: I- no ano em que vencer o mandato do Diretório Nacional, vencem também os mandatos dos Diretórios Municipais, Zonais e Estaduais, na seguinte ordem: / a) no mês de março, os mandatos dos Diretórios Municipais e Zonais; / AN b"
DC,orgao_movimento_mulheres_ou_violencia_politica,5,Estatutos/16_DC/001_Estatuto_do_Partido_de_24_3_2022.pdf,Estatutos/_analise_notion/DC_estatuto_atual_ocr.txt,"Diretoras Estaduais Provisórias; ©) os Diretórios Municipais e Comissões Diretoras Municipais Provisórias; 4) os Diretórios Zonais e Comissões Diretoras Zonais; III- de ação parlamentar: a) as bancadas; IV - de cooperação: a) Conselhos Fiscais; ” b) Conselhos Consultivos; €) Conselho Nacional de Ética Partidária; d) Comissões de Disciplina; e) Movimentos Democrata Cristãos; f) Comitês de Campanha; £) Comissões Técnicas; h) Fundação Democrata Cristã de Estudos Sociais, Econômicos e Politicos ~ FDC; i) Democracia Cristã Mulher — DC Mulher; Ed j) Democracia Cristã Jovem — DC Jovem § 1º Nos Municípios, além do Diretório Municipal ou Comissão Diretora Municipal Provisória, havendo mais de uma zona eleitoral, poderá ser constituído também em cada zona eleitoral, Diretório Zonal ou Comissão Diretora Zonal Provisória. $2º É de 4 (quatro) anos o mandato dos Diretórios do Partido, observadas as seguintes. disposições: I- no ano em que vencer o mandato do Diretório Nacional, vencem também os mandatos dos Diretórios Municipais, Zonais e Estaduais, na seguinte ordem: / a) no mês de março, os mandatos dos Diretórios Municipais e Zonais; / AN b) no més de junho, o mandato dos Diretórios Estaduais; €) no més de setembro, o miffidato do"
DC,orgao_movimento_mulheres_ou_violencia_politica,11,Estatutos/16_DC/001_Estatuto_do_Partido_de_24_3_2022.pdf,Estatutos/_analise_notion/DC_estatuto_atual_ocr.txt,"Diretora Zonal Provisória para administrar o Partido, realizar e dirigir a Convenção destinada a eleger o Diretório Zonal. § 1º As Comissões Provisórias designadas na forma do presente Artigo, terão a seguinte composição: I - Comissão Diretora Estadual Provisória: Presidente, 1º Vice Presidente, 2° Vice Presidente, 3º Vice Presidente, 4º Vice Presidente, 5° Vice-Presidente, Secretário Geral, 1º Secretário, 2º Secretário, 3º Secretário, Tesoureiro Geral, 1º Tesoureiro, 2° Tesoureiro; Representante da Democracia Cristã Mulher e Representante da Democracia Cristã Jovem. II - Comissão Diretora Municipal Provisória: Presidente, 1º Vice Presidente, 2º Vice Presidente, Secretário Geral, 1º Secretário, Tesoureiro Geral, 1º Tesoureiro, Representante da Democracia Cristã Mulher e Representante da Democracia Cristã Jovem. III - Comissão Diretora Zonal Provisória: Presidente — 1º Vice-Presidente — 2º Vice- Presidente — Secretário Geral e 1° Secretário, Representante da Democracia Cristã Mulher e Representante da Democracia Cristã Jovem. IV - Respeitada a legislação vigente, o prazo de mandato das Comissões Provisórias e condições para sua renovação serão estabelecidas por Resolução do Diretório Nacional. - $2ºAs Comissões Provisóri"
DC,orgao_movimento_mulheres_ou_violencia_politica,11,Estatutos/16_DC/001_Estatuto_do_Partido_de_24_3_2022.pdf,Estatutos/_analise_notion/DC_estatuto_atual_ocr.txt,"dual Provisória: Presidente, 1º Vice Presidente, 2° Vice Presidente, 3º Vice Presidente, 4º Vice Presidente, 5° Vice-Presidente, Secretário Geral, 1º Secretário, 2º Secretário, 3º Secretário, Tesoureiro Geral, 1º Tesoureiro, 2° Tesoureiro; Representante da Democracia Cristã Mulher e Representante da Democracia Cristã Jovem. II - Comissão Diretora Municipal Provisória: Presidente, 1º Vice Presidente, 2º Vice Presidente, Secretário Geral, 1º Secretário, Tesoureiro Geral, 1º Tesoureiro, Representante da Democracia Cristã Mulher e Representante da Democracia Cristã Jovem. III - Comissão Diretora Zonal Provisória: Presidente — 1º Vice-Presidente — 2º Vice- Presidente — Secretário Geral e 1° Secretário, Representante da Democracia Cristã Mulher e Representante da Democracia Cristã Jovem. IV - Respeitada a legislação vigente, o prazo de mandato das Comissões Provisórias e condições para sua renovação serão estabelecidas por Resolução do Diretório Nacional. - $2ºAs Comissões Provisórias designadas na forma deste artigo estarão dissolvidas tão logo ocorra a eleição do respectivo Diretório; § 3°As Comissões Provisórias serão igualmente dissolvidas no término de seu prazo de vigência, admitida a renovação, podendo ser dissolvidas a"
PODE,reserva_ou_paridade_genero_direcao,7,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"rgão partidário ou, na falta deste, perante o órgão hierárquico imediatamente superior. VIII - acompanhar a divulgação realizada pelo PODEMOS nos meios físicos e virtuais utilizados dos atos e normativas partidários, notadamente as resoluções, diretrizes e deliberações; IX - comparecer, quando convocado, para elucidar fatos em procedimentos disciplinares; X - emitir voto sobre questões submetidas à consulta partidária pelas instâncias de direção partidária; e XI - Zelar pelo direito de participação política igualitária da mulher, vedada qualquer discriminação ou desigualdade de tratamento em virtude de gênero no acesso às instâncias de representação política, internas e externas, ou ainda no exercício de suas funções públicas. § 1° - Considera-se violência contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. § 2° - Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em virtude do sexo, ou em relação à sua cor, raça ou etnia. Capítulo III - Da Fidelidade, da Disciplina Partid"
PODE,orgao_movimento_mulheres_ou_violencia_politica,7,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"u respectivo órgão partidário ou, na falta deste, perante o órgão hierárquico imediatamente superior. VIII - acompanhar a divulgação realizada pelo PODEMOS nos meios físicos e virtuais utilizados dos atos e normativas partidários, notadamente as resoluções, diretrizes e deliberações; IX - comparecer, quando convocado, para elucidar fatos em procedimentos disciplinares; X - emitir voto sobre questões submetidas à consulta partidária pelas instâncias de direção partidária; e XI - Zelar pelo direito de participação política igualitária da mulher, vedada qualquer discriminação ou desigualdade de tratamento em virtude de gênero no acesso às instâncias de representação política, internas e externas, ou ainda no exercício de suas funções públicas. § 1° - Considera-se violência contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. § 2° - Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em virtude do sexo, ou em relação à sua cor, raça ou etnia. Capítulo III - Da Fidelidade, da Dis"
PODE,orgao_movimento_mulheres_ou_violencia_politica,7,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"gão hierárquico imediatamente superior. VIII - acompanhar a divulgação realizada pelo PODEMOS nos meios físicos e virtuais utilizados dos atos e normativas partidários, notadamente as resoluções, diretrizes e deliberações; IX - comparecer, quando convocado, para elucidar fatos em procedimentos disciplinares; X - emitir voto sobre questões submetidas à consulta partidária pelas instâncias de direção partidária; e XI - Zelar pelo direito de participação política igualitária da mulher, vedada qualquer discriminação ou desigualdade de tratamento em virtude de gênero no acesso às instâncias de representação política, internas e externas, ou ainda no exercício de suas funções públicas. § 1° - Considera-se violência contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. § 2° - Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em virtude do sexo, ou em relação à sua cor, raça ou etnia. Capítulo III - Da Fidelidade, da Disciplina Partidária e das Penalidades Art. 13 - Estão sujeitos"
PODE,orgao_movimento_mulheres_ou_violencia_politica,7,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,Estatutos/_analise_notion/PODE_estatuto_atual.txt,"berações; IX - comparecer, quando convocado, para elucidar fatos em procedimentos disciplinares; X - emitir voto sobre questões submetidas à consulta partidária pelas instâncias de direção partidária; e XI - Zelar pelo direito de participação política igualitária da mulher, vedada qualquer discriminação ou desigualdade de tratamento em virtude de gênero no acesso às instâncias de representação política, internas e externas, ou ainda no exercício de suas funções públicas. § 1° - Considera-se violência contra a mulher toda ação, conduta ou omissão com a finalidade de impedir, obstaculizar ou restringir os direitos políticos da mulher. § 2° - Constituem igualmente atos de violência política contra a mulher qualquer distinção, exclusão ou restrição no reconhecimento, gozo ou exercício de seus direitos e de suas liberdades políticas fundamentais, em virtude do sexo, ou em relação à sua cor, raça ou etnia. Capítulo III - Da Fidelidade, da Disciplina Partidária e das Penalidades Art. 13 - Estão sujeitos a medidas disciplinares os filiados ao PODEMOS que: I - faltarem com a ética; II - faltarem com seus deveres de disciplina e fidelidade; III - desrespeitarem os princípios programáticos, doutrinários, estatutário"
