partido,indice,texto_link,url_origem,url_pdf_final,arquivo,bytes,sha256
PP,14,Estatuto do Partido de 20.3.1996 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-progressista-de-20-3.1996,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-progressista-de-20-3.1996/@@download/file/TSE-2-estatuto-partido-20-3-1996-aprovado-30-4-1996.pdf,Estatutos/12_PP/014_Estatuto_do_Partido_de_20_3_1996_PDF.pdf,2355655,b132b1dbb67c87755ff7c48acd99df21dca2d691fefb6e9a5f50ae2ab73d2d8b
PP,15,Estatuto do Partido de 13.9.1995 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-progressista-de-13-9.1995,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-progressista-de-13-9.1995/@@download/file/TSE-1-estatuto-partido-13-9-1995-aprovado-16-11-1995.pdf,Estatutos/12_PP/015_Estatuto_do_Partido_de_13_9_1995_PDF.pdf,2456614,c1d54df4c9b684f19b635bc2359f71cf086cda47ef15e6805806114afec2083e
PSTU,1,Estatuto do Partido de 17.3.2013 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-pstu-aprovado-em-11-9-2014,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-pstu-aprovado-em-11-9-2014/@@download/file/TSE-Estatuto-do-PSTU-aprovado-em-11-9-2014.pdf,Estatutos/13_PSTU/001_Estatuto_do_Partido_de_17_3_2013_PDF.pdf,6657773,74a88bdbeb5f1e85eec44c31dc154c37ff0010cd9dcdc885a72c4e4a9f20af8e
PSTU,2,Estatuto do Partido de 20.9.2009 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores/@@download/file/TSE-estatuto-pstu-2009.pdf,Estatutos/13_PSTU/002_Estatuto_do_Partido_de_20_9_2009_PDF.pdf,901981,f648deac559523b3fd8aa25108ce8a130c9f177f4a695c605b1ec2421ce36b22
PSTU,3,Estatuto do Partido de 28.6.2008 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores1317918457871,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores1317918457871/@@download/file/TSE-estatuto-pstu-2008.pdf,Estatutos/13_PSTU/003_Estatuto_do_Partido_de_28_6_2008_PDF.pdf,673551,2b0199556b30b53c39d8583d976f0f0a7b9326dfac12496b8fcf18672d1a2ac8
PSTU,4,Estatuto do Partido de 26.4.1998 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores1317918566440,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores1317918566440/@@download/file/TSE-pstu-estatuto-1998.pdf,Estatutos/13_PSTU/004_Estatuto_do_Partido_de_26_4_1998_PDF.pdf,77532,9f963da5a6c2e22bad9c92aa63a2e30aeb1b5d5ec1a71dc50671df5de8ab2fe7
PSTU,5,Estatuto do Partido de 13.2.1996 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores1317918668600,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialista-dos-trabalhadores1317918668600/@@download/file/TSE-pstu-estatuto-1996.pdf,Estatutos/13_PSTU/005_Estatuto_do_Partido_de_13_2_1996_PDF.pdf,116202,161fc90bf58bba757f76b8eb10acdd4a6b86f25920c3df3a1e3917f6b29e44f4
PCB,1,Estatuto do Partido de 3.3.2022 (Formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-pcb,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-pcb/@@display-file/file/estatuto-pcb-aprovado-em-3-3-2022.pdf,Estatutos/14_PCB/001_Estatuto_do_Partido_de_3_3_2022_PDF.pdf,5061675,7ea29ee2dffd9c7d99b44faee88f5538fb9c50d774cf924d06bf017209164420
PCB,2,Estatuto do Partido de 25.6.2017 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-de-25-6-2017-aprovado-em-21-8-2018,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-de-25-6-2017-aprovado-em-21-8-2018/@@download/file/tse-estatuto-do-Partido%20de%2025.6.2017-aprovado-em-21.8.2018.pdf,Estatutos/14_PCB/002_Estatuto_do_Partido_de_25_6_2017_PDF.pdf,10885658,49444ee024b6b8be38e77e1deba56b4e0526a83e8d7135521a36430f6e55c704
PCB,3,Estatuto do Partido de 23.3.2008 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-pcb-de-23-3-2008-resolucao-tse-no-no-23-072-dje-de-24-6-2009,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-pcb-de-23-3-2008-resolucao-tse-no-no-23-072-dje-de-24-6-2009/@@download/file/estatuto-do-partido-comunista-brasileiro-de-23-3-2008.pdf,Estatutos/14_PCB/003_Estatuto_do_Partido_de_23_3_2008_PDF.pdf,7590738,2809e578285faa64a321838e3737b9b9859e36bbc7c2f06522013535f6e492c6
PCB,4,Estatuto do Partido de 21.1.1996 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-comunista-brasileiro-de-21-1.1996,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-comunista-brasileiro-de-21-1.1996/@@download/file/TSE-pcb-estatuto-1996.pdf,Estatutos/14_PCB/004_Estatuto_do_Partido_de_21_1_1996_PDF.pdf,81570,e3af9059cb96e9079d765aa409487d4671ca83a77e35599bbabd2e59d4c9fcbe
PRTB,1,Estatuto do Partido de 25.11.2017 (formato PDF,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-prtb-aprovado-em-25-11-2017-deferido-tse-em-28-06-2018-1534199020704,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-prtb-aprovado-em-25-11-2017-deferido-tse-em-28-06-2018-1534199020704/@@download/file/tse-estatuto-prtb-aprovado.em-25-11-2017-deferido-tse-em-28-06-2018.pdf,Estatutos/15_PRTB/001_Estatuto_do_Partido_de_25_11_2017_PDF.pdf,25396811,2595ac3f3424eed678f7df972c53e711bebff0c596a8281549d7c27061bc49a8
PRTB,2,Estatuto do Partido de 15.12.1995 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-renovador-trabalhista.1995,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-renovador-trabalhista.1995/@@download/file/TSE-estatuto-do-prtb-de-15-12-1995.pdf,Estatutos/15_PRTB/002_Estatuto_do_Partido_de_15_12_1995_PDF.pdf,121722,69cb01ea121452661adb2c404c8a11aaca6fe11a324c3cae8f6ae2007e37b67e
DC,1,Estatuto do Partido de 24.3.2022,https://www.tse.jus.br/partidos/arquivos/dc-estatuto-do-partido-de-24-3-2022-aprovado-em-20-11.2023,https://www.tse.jus.br/partidos/arquivos/dc-estatuto-do-partido-de-24-3-2022-aprovado-em-20-11.2023/@@display-file/file/Folha%2520de%2520rosto%2520e%2520estatuto%2520do%2520DC%2520deferido%2520em%252020-11-2023.pdf,Estatutos/16_DC/001_Estatuto_do_Partido_de_24_3_2022.pdf,12003317,f7a186cbd17198c77daba2e53630f09062538d691be50747698ff751ae25dadc
DC,2,Estatuto do Partido de 27.6.2017 (formato PDF ),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-psdc-de-27-6-2017-deferido-em-17-5-2018-1554227207213,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-psdc-de-27-6-2017-deferido-em-17-5-2018-1554227207213/@@download/file/tse-estatuto-psdc-de-27.6.2017-deferido-em-17.5.2018.pdf,Estatutos/16_DC/002_Estatuto_do_Partido_de_27_6_2017_PDF.pdf,18907867,f1eb4bb5f06fa929a0b00b6d2a78c11fe2e24634b1934081181bd3a42b72e490
DC,3,Estatuto do Partido de 18.9.2007 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-18.2007,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-18.2007/@@download/file/estatuto-do-psdc-de-18-9-2007.pdf,Estatutos/16_DC/003_Estatuto_do_Partido_de_18_9_2007_PDF.pdf,1857041,66cb348de16766780366298f33904649b931207050a95359d9992e78b990c68d
DC,4,Estatuto do Partido de 16.6.2006 (formato PDF,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-16.2006,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-16.2006/@@download/file/estatuto-do-psdc-de-16-6-2006.pdf,Estatutos/16_DC/004_Estatuto_do_Partido_de_16_6_2006_PDF.pdf,1582967,678037680ca9ea20e55afc536b129ba76b86f8cef034297c3b5c783b2c45b587
DC,5,Estatuto do Partido de 14.10.2004 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-14.2004,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-14.2004/@@download/file/estatuto-do-psdc-de-14-10-2004.pdf,Estatutos/16_DC/005_Estatuto_do_Partido_de_14_10_2004_PDF.pdf,160520,1ba1ada4ddb0bb8f285ad41cab726a4aefe2af2549e00153807dae35d3563cd3
DC,6,Estatuto do Partido de 20.8.2002 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-20.2002,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-20.2002/@@download/file/estatuto-do-psdc-de-20-8-2002.pdf,Estatutos/16_DC/006_Estatuto_do_Partido_de_20_8_2002_PDF.pdf,139006,1bd854d732886c07e7a349fe03893b5bb1c7a4cbf9bf82b418c58dba933760b3
DC,7,Estatuto do Partido de 28.8.1997 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-28.1997,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-28.1997/@@download/file/estatuto-do-psdc-de-28-8-1997.pdf,Estatutos/16_DC/007_Estatuto_do_Partido_de_28_8_1997_PDF.pdf,1599746,f5d3691605842c9244f1592bfd2ac9a45cef6a412c1bf7e4c30be99dec7f7d48
DC,8,Estatuto do Partido de 10.2.1996 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-10.1996,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-social-democrata-cristao-de-10.1996/@@download/file/estatuto-do-psdc-de-10-2-1996.pdf,Estatutos/16_DC/008_Estatuto_do_Partido_de_10_2_1996_PDF.pdf,146694,0e7f53a8d58810def1fbf3c1aa434e44e7c1cf29a6e4894e819b099c79f9e5b2
PCO,1,Estatuto do Partido de 9.12.1995 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-causa-operaria-de-9-12.1995,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-causa-operaria-de-9-12.1995/@@download/file/estatuto-do-pco-de-9-12-1995.pdf,Estatutos/17_PCO/001_Estatuto_do_Partido_de_9_12_1995_PDF.pdf,28341,5c41cf0191a967936d1f62e3ed04c9c8d21dea9a1cb69d221e4ecda63323b8a4
PODE,1,"Estatuto do Partido de 30.9.2023, aprovado pelo TSE em 23.5.2024",https://www.tse.jus.br/partidos/arquivos/estatuto-do-partido-de-30-9-2023-aprovado-pelo-tse-em-23-5.2024,https://www.tse.jus.br/partidos/arquivos/estatuto-do-partido-de-30-9-2023-aprovado-pelo-tse-em-23-5.2024/@@display-file/file/TSE-estatuto-do-Podemos-de-30.9.2023-aprovado-23.5.2024.pdf,Estatutos/18_PODE/001_Estatuto_do_Partido_de_30_9_2023_aprovado_pelo_TSE_em_23_5_2024.pdf,685303,b49f2b743f42b481834d863ccc2bd35764f72ed4086cbb8345618c540f224f0b
PODE,2,Estatuto do Partido de 23.2.2017,https://www.justicaeleitoral.jus.br/arquivos/estatuto-podemos-de-19-2-2016-aprovado-em-16-5-2017,https://www.justicaeleitoral.jus.br/arquivos/estatuto-podemos-de-19-2-2016-aprovado-em-16-5-2017/@@download/file/TSE-estatuto-do-Podemos-de-19.2.2016-aprovado-16.5.2017.pdf,Estatutos/18_PODE/002_Estatuto_do_Partido_de_23_2_2017.pdf,89277440,ff5253e3da43f751a92640692add880219712751425aa636c6887401a4a0af60
PODE,3,Estatuto do Partido de 20.8.2005 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-trabalhista-nacional-de-20-8.2005,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-trabalhista-nacional-de-20-8.2005/@@download/file/TSE-estatuto-do-partido-trabalhista-nacional-de-20-8.2005.pdf,Estatutos/18_PODE/003_Estatuto_do_Partido_de_20_8_2005_PDF.pdf,4915035,bdf3bcd050666ef3c27dbc0f8be3f8cda37bb2a674658aa6df9cc5a83b8b16e7
PODE,4,Estatuto do Partido de 10.6.2003 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-trabalhista-nacional-de-10-6.2003,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-trabalhista-nacional-de-10-6.2003/@@download/file/estatuto-do-ptn-de-10-6-2003.pdf,Estatutos/18_PODE/004_Estatuto_do_Partido_de_10_6_2003_PDF.pdf,203730,ee81d6cc30d29ec939d9b4ee0c843efeb4e0d3aed03e827eadc7e4d0b3990801
PODE,5,Estatuto do Partido (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-trabalhista-nacional,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-trabalhista-nacional/@@download/file/estatuto-do-ptn.pdf,Estatutos/18_PODE/005_Estatuto_do_Partido_PDF.pdf,131785,b4af267165702db31c9f018677cf8a50d950db7fbffac2d4e43df4403d09b57d
REPUBLICANOS,1,"Estatuto do Partido de 24.4.2023 (Formato PDF), aprovado em 13.6.2024",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-republicanos-aprovado-em-13-6.2024,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-republicanos-aprovado-em-13-6.2024/@@display-file/file/Estatuto_Republicanos_13_6_2024.pdf,Estatutos/19_REPUBLICANOS/001_Estatuto_do_Partido_de_24_4_2023_PDF_aprovado_em_13_6_2024.pdf,12932781,29e46a7a907018fc35bf645a4f8dab5f038383923d642775a4223bb4e5d9a93f
REPUBLICANOS,2,Estatuto do Partido de 13.12.2021 (Formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-do-partido-republicanos-28-04-2022,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/tse-estatuto-do-partido-republicanos-28-04-2022/@@display-file/file/tse-estauto-do-republicanos-aprovado-em-28.4.2022.pdf,Estatutos/19_REPUBLICANOS/002_Estatuto_do_Partido_de_13_12_2021_PDF.pdf,23927599,1dceb46be64e346eaf7e5b2ffc3742fd3b40bf1376187d2cc435f334b9ae2d7b
REPUBLICANOS,3,Estatuto do Partido de 7.5.2019 (formato PDF),https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-do-partido-de-7-5-2019-aprovado-em-28-8-2020,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos/estatuto-do-partido-de-7-5-2019-aprovado-em-28-8-2020/@@display-file/file/tse-estatuto-do-TSE-partido-prb-de-7.5.2019-aprovado-em-28.8.2020.pdf,Estatutos/19_REPUBLICANOS/003_Estatuto_do_Partido_de_7_5_2019_PDF.pdf,5016234,0dce70f3b66e8e9e049fcb65e2f7b06f5931d9cdf51c7e88faa29360183eecfc
REPUBLICANOS,4,Estatuto do Partido de 24.2.2014 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-prb-de-24-2-2014-aprovado-em-5-8-2014,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-prb-de-24-2-2014-aprovado-em-5-8-2014/@@download/file/tse-estatuto-do-TSE-partido-prb-de-24-2-2014-aprovado-em-5-8-2014.pdf,Estatutos/19_REPUBLICANOS/004_Estatuto_do_Partido_de_24_2_2014_PDF.pdf,10554750,ed53a5fe51cd439f50908a7ac916972aa018d5317ebc85c4fa29fbb148851201
REPUBLICANOS,5,Estatuto do Partido de 16.8.2009 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-16-8.2009,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-16-8.2009/@@download/file/estatuto-do-prb-de-16-8-2009.pdf,Estatutos/19_REPUBLICANOS/005_Estatuto_do_Partido_de_16_8_2009_PDF.pdf,1569015,b14cd8936cd7bbf777475dd9a8c5c69d3d2eefaa59e6160d8732b0e11046e708
REPUBLICANOS,6,Estatuto do Partido de 6.2.2008 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-6-2.2008,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-6-2.2008/@@download/file/estatuto-do-prb-de-6-2-2008.pdf,Estatutos/19_REPUBLICANOS/006_Estatuto_do_Partido_de_6_2_2008_PDF.pdf,1504435,ca07ed050ff9e50e198fe57ac0d2bd9a1e9f3497543b54a38b32e86fdf84acb0
REPUBLICANOS,7,Estatuto do Partido de 25.10.2005 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-25.2005,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-25.2005/@@download/file/estatuto-do-prb-de-25-10-2005.pdf,Estatutos/19_REPUBLICANOS/007_Estatuto_do_Partido_de_25_10_2005_PDF.pdf,112828,6a5de73ecbba4270468227ea3e3afe7425d83c34aa117ea857f357b64157b221
REPUBLICANOS,8,Estatuto do Partido de 15.12.2003 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-15.2003,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-republicano-brasileiro-de-15.2003/@@download/file/estatuto-do-prb-de-15-12-2003.pdf,Estatutos/19_REPUBLICANOS/008_Estatuto_do_Partido_de_15_12_2003_PDF.pdf,112828,6a5de73ecbba4270468227ea3e3afe7425d83c34aa117ea857f357b64157b221
PSOL,1,Estatuto do Partido de 2.12.2017 (formato PDF ),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-psol-de-2-12-2017-deferido-em-11-12-2018,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-psol-de-2-12-2017-deferido-em-11-12-2018/@@download/file/tse-estatuto-psol-de-2-12-2017-deferido-em-11-12-2018.pdf,Estatutos/20_PSOL/001_Estatuto_do_Partido_de_2_12_2017_PDF.pdf,16577278,df96bb6810b2e8b6a882c413dd550e6e699d06660bf64e5479c443e729a1742c
PSOL,2,Estatuto do Partido de 1.4.2010 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialismo-e-liberdade-de-1-4.2010,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialismo-e-liberdade-de-1-4.2010/@@download/file/estatuto-do-psol-de-1-4-2010.pdf,Estatutos/20_PSOL/002_Estatuto_do_Partido_de_1_4_2010_PDF.pdf,2066190,8e9d2bf5850c5e600058d59bb11cf4c6249e5a2c081a8e8eb0304ec109014150
PSOL,3,Estatuto do Partido de 6.6.2004 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialismo-e-liberdade-de-6-6.2004,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-socialismo-e-liberdade-de-6-6.2004/@@download/file/estatuto-do-psol-de-6-6-2004.pdf,Estatutos/20_PSOL/003_Estatuto_do_Partido_de_6_6_2004_PDF.pdf,146941,cbaf0f161cf7a2e539381e2ad4c034ba58fa49a0cafe0f035f639c6dbd8ac824
PL,1,"Estatuto do Partido de 16.7.2024 (formato PDF), aprovado em 10.11.2025",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/alteracao_estatuto_pl,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/alteracao_estatuto_pl/@@display-file/file/alteracao_estatuto_pl.pdf,Estatutos/21_PL/001_Estatuto_do_Partido_de_16_7_2024_PDF_aprovado_em_10_11_2025.pdf,6766921,e1625de510714b3a5e4bad85bcef2a1b724bb4798b37f6103612f6fbdd70012f
PL,2,"Estatuto do Partido de 19.12.2022 (Formato PDF), aprovado em 18.5.2023",https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-pl-de-19-12-2022-aprovado-em-18-5.2023,https://www.tse.jus.br/partidos/partidos-registrados-no-tse/arquivos-1/estatuto-do-pl-de-19-12-2022-aprovado-em-18-5.2023/@@display-file/file/folha-de-rosto-e-estatuto-pl-19-12-2022-aprovado-em-18-5-2023.pdf,Estatutos/21_PL/002_Estatuto_do_Partido_de_19_12_2022_PDF_aprovado_em_18_5_2023.pdf,7088428,c81ab33d9320b89a2f60efac55cc5076ffb5aeef25432a8e7c68d3ab8e65641d
PL,3,"Estatuto do Partido (Formato PDF), aprovado em 31.3.2022",https://www.tse.jus.br/partidos/arquivos/tse-estatuto-do-partido-pl-31-03.22,https://www.tse.jus.br/partidos/arquivos/tse-estatuto-do-partido-pl-31-03.22/@@display-file/file/tse-estatuto-do-partido-pl-31.3.2022.pdf,Estatutos/21_PL/003_Estatuto_do_Partido_PDF_aprovado_em_31_3_2022.pdf,4322115,ba2bcbdfc0269a6ae294dcc5ba53c4e4c20a8faf49258319dbbf0a16360e6869
PL,4,Estatuto do Partido de 21.9.2019 (formato PDF ),https://www.tse.jus.br/partidos/partidos-politicos/arquivos/pl-estatuto-do-partido-de-21-9-2019,https://www.tse.jus.br/partidos/partidos-politicos/arquivos/pl-estatuto-do-partido-de-21-9-2019/@@display-file/file/PL-estatuto-do-Partido-de-21-9-2019-aprovado-em-9-10-2020.pdf,Estatutos/21_PL/004_Estatuto_do_Partido_de_21_9_2019_PDF.pdf,844232,30098a7734fc3882a7d824432a7aacc816fdd5f0402627da01ab6d0d7cd5c4d2
PL,5,Estatuto do Partido de 9.2.2019 (formato PDF,https://www.tse.jus.br/partidos/partidos-politicos/arquivos/tse-resolucao-do-partido-pl-de-9-2-2019-aprovada-em-7-5-2019,https://www.tse.jus.br/partidos/partidos-politicos/arquivos/tse-resolucao-do-partido-pl-de-9-2-2019-aprovada-em-7-5-2019/@@display-file/file/tse-resolu%25C3%25A7%25C3%25A3o-do-partido-PL-de-9-2-2019-aprovada-em-7-5-2019.pdf,Estatutos/21_PL/005_Estatuto_do_Partido_de_9_2_2019_PDF.pdf,11186952,6e575293bcb2d38b6d4cf3a079926c0a54e411a5709677c63aaaf88217ca8cfc
PL,6,Estatuto do Partido de 2.5.2015 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-pr-de-2-5-2015-aprovado-em-13-8-2015,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-partido-pr-de-2-5-2015-aprovado-em-13-8-2015/@@download/file/tse-estatuto-do-partido-PR-de-2.5.2015-aprovado-em-13.8.2015.pdf,Estatutos/21_PL/006_Estatuto_do_Partido_de_2_5_2015_PDF.pdf,10100399,9773684663443c0d3aa0582b0f99a7a24815bbfb05c9ebed7644437b20e0d401
PL,7,Estatuto do Partido de 28.3.2010 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-republica-de-28-3.2010,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-republica-de-28-3.2010/@@download/file/estatuto-do-pr-de-28-3-2010.pdf,Estatutos/21_PL/007_Estatuto_do_Partido_de_28_3_2010_PDF.pdf,1421556,eff473797613ae613cd6debb11324d5d8f79a5ee4391275744c574c135b68a85
PL,8,Estatuto do Partido de 19.04.2009 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-republica-de-19-04.2009,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-republica-de-19-04.2009/@@download/file/estatuto-do-pr-de-19-4-2009.pdf,Estatutos/21_PL/008_Estatuto_do_Partido_de_19_04_2009_PDF.pdf,1449814,512fd2182d1c0ce6cce077d661f6ca9534fa1d65d3eb53278e9fdf74aa837b95
PL,9,Estatuto do Partido de 26.10.2006 (formato PDF),https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-republica-de-26-10.2006,https://www.justicaeleitoral.jus.br/arquivos/estatuto-do-partido-da-republica-de-26-10.2006/@@download/file/estatuto-do-pr-de-26-10-2006.pdf,Estatutos/21_PL/009_Estatuto_do_Partido_de_26_10_2006_PDF.pdf,120198,9688775d0bfe14122488fcbf44d49c9f66e4edfabe04763bbf85c3a5660eeaa7
PSD,1,Estatuto do Partido de 06.12.2023 (Formato PDF),https://www.tse.jus.br/partidos/arquivos/psd-estatuto-do-partido-de-06-12-2023-aprovado-pelo-tse-em-06-08.2024,https://www.tse.jus.br/partidos/arquivos/psd-estatuto-do-partido-de-06-12-2023-aprovado-pelo-tse-em-06-08.2024/@@display-file/file/psd-estatuto-do-partido-de-06-12-2023-aprovado-em-06-08.2024.pdf,Estatutos/22_PSD/001_Estatuto_do_Partido_de_06_12_2023_PDF.pdf,7975942,df62003ac99da2cc8a961d3787f4147cc87727c2187b9da3ce34708baace7e75
PSD,2,Estatuto do Partido de 27.4.2022,https://www.tse.jus.br/partidos/arquivos/psd-estatuto-do-partido-de-27-4-2022-aprovado-em-20-11.2023,https://www.tse.jus.br/partidos/arquivos/psd-estatuto-do-partido-de-27-4-2022-aprovado-em-20-11.2023/@@display-file/file/Folha%2520de%2520rosto%2520e%2520estatuto%2520do%2520PSD%2520-%2520deferido%2520em%252020-11-2023.pdf,Estatutos/22_PSD/002_Estatuto_do_Partido_de_27_4_2022.pdf,1138811,bd13d62a9db3c9fa76c2aa70c6abb713f98cbb1bc87367e5109ad3c273894453
PSD,3,"Estatuto do Partido, aprovado em 20.2.2018 (formato PDF)",https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-psd-deferido-em-20-fevereiro-2018,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-psd-deferido-em-20-fevereiro-2018/@@download/file/TSE-Estatuto-do-PSD-deferido-em-20-fevereiro-2018.pdf,Estatutos/22_PSD/003_Estatuto_do_Partido_aprovado_em_20_2_2018_PDF.pdf,23389169,76b02a7b8204bb10953003d9687b239cbf39e86d29536c59937f248773e14494
PSD,4,"Estatuto do Partido, aprovado em 7.6.2016 (formato PDF)",https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-psd-de-12-12-2015-deferido-em-7-6-2016,https://www.justicaeleitoral.jus.br/arquivos/tse-estatuto-do-psd-de-12-12-2015-deferido-em-7-6-2016/@@download/file/TSE-Estatuto-do-PSD-de-12.12.2015-deferido-em-7.6.2016.pdf,Estatutos/22_PSD/004_Estatuto_do_Partido_aprovado_em_7_6_2016_PDF.pdf,2527227,365ecec1d2d7210691aeb572650846a914fd068acc10a92ea96f8a00b865313b
