"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"21","21","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, I, a)","Art. 3º, I","Art. 3º","","I","a)","","a) em elaboração: fase em que são inseridas informações, dados iniciais, roteiro e unidade de Tribunal Regional ou zona eleitoral avaliada;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, I, a)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, I
Páginas: 1286-1286
a) em elaboração: fase em que são inseridas informações, dados iniciais, roteiro e unidade de Tribunal Regional ou zona eleitoral avaliada;","a) em elaboração: fase em que são inseridas informações, dados iniciais, roteiro e unidade de Tribunal Regional ou zona eleitoral avaliada;","provimento; fevereiro; capitulo; disposicoes; gerais; elaboracao; fase; inseridas; informacoes; dados","True","467","116"
"22","22","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, I, b)","Art. 3º, I","Art. 3º","","I","b)","","b) elaborado: cadastramento encerrado e procedimento disponível para execução em unidade de Tribunal Regional ou zona eleitoral;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, I, b)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, I
Páginas: 1286-1286
b) elaborado: cadastramento encerrado e procedimento disponível para execução em unidade de Tribunal Regional ou zona eleitoral;","b) elaborado: cadastramento encerrado e procedimento disponível para execução em unidade de Tribunal Regional ou zona eleitoral;","provimento; fevereiro; capitulo; disposicoes; gerais; elaborado; cadastramento; encerrado; procedimento; disponivel","True","456","114"
"23","23","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, I, c)","Art. 3º, I","Art. 3º","","I","c)","","c) em andamento: execução iniciada, mediante preenchimento do roteiro, em unidade de Tribunal Regional ou zona eleitoral; e","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, I, c)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, I
Páginas: 1286-1286
c) em andamento: execução iniciada, mediante preenchimento do roteiro, em unidade de Tribunal Regional ou zona eleitoral; e","c) em andamento: execução iniciada, mediante preenchimento do roteiro, em unidade de Tribunal Regional ou zona eleitoral; e","provimento; fevereiro; capitulo; disposicoes; gerais; andamento; execucao; iniciada; mediante; preenchimento","True","451","112"
"24","24","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, I, d)","Art. 3º, I","Art. 3º","","I","d)","","d) concluído: finalizados os procedimentos de inspeção ou correição aplicados em unidade de Tribunal Regional ou zona eleitoral;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, I, d)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, I
Páginas: 1286-1286
d) concluído: finalizados os procedimentos de inspeção ou correição aplicados em unidade de Tribunal Regional ou zona eleitoral;","d) concluído: finalizados os procedimentos de inspeção ou correição aplicados em unidade de Tribunal Regional ou zona eleitoral;","provimento; fevereiro; capitulo; disposicoes; gerais; concluido; finalizados; procedimentos; inspecao; correicao","True","456","114"
"25","25","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","inciso","Art. 3º, II","Art. 3º","Art. 3º","","II","","","II - procedimento: instrumento de avaliação dos serviços de unidade do Tribunal Regional ou zona eleitoral, em período determinado, com o uso de roteiro, mediante inspeção ou correição, o qual observará as seguintes etapas:","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, II
Tipo: inciso
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º
Páginas: 1286-1286
II - procedimento: instrumento de avaliação dos serviços de unidade do Tribunal Regional ou zona eleitoral, em período determinado, com o uso de roteiro, mediante inspeção ou correição, o qual observará as seguintes etapas:","II - procedimento: instrumento de avaliação dos serviços de unidade do Tribunal Regional ou zona eleitoral, em período determinado, com o uso de roteiro, mediante inspeção ou correição, o qual observará as seguintes etapas:","provimento; fevereiro; capitulo; disposicoes; gerais; procedimento; instrumento; avaliacao; servicos; unidade","True","545","136"
"26","26","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, II, a)","Art. 3º, II","Art. 3º","","II","a)","","a) instaurado: procedimento cadastrado em unidade de Tribunal Regional ou zona eleitoral a ser avaliada e pronto para ser executado, mediante preenchimento do respectivo roteiro;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, II, a)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, II
Páginas: 1286-1286
a) instaurado: procedimento cadastrado em unidade de Tribunal Regional ou zona eleitoral a ser avaliada e pronto para ser executado, mediante preenchimento do respectivo roteiro;","a) instaurado: procedimento cadastrado em unidade de Tribunal Regional ou zona eleitoral a ser avaliada e pronto para ser executado, mediante preenchimento do respectivo roteiro;","provimento; fevereiro; capitulo; disposicoes; gerais; instaurado; procedimento; cadastrado; unidade; tribunal","True","508","127"
"27","27","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, II, b)","Art. 3º, II","Art. 3º","","II","b)","","b) em execução: procedimento iniciado mediante o preenchimento do roteiro; e","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, II, b)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, II
Páginas: 1286-1286
b) em execução: procedimento iniciado mediante o preenchimento do roteiro; e","b) em execução: procedimento iniciado mediante o preenchimento do roteiro; e","provimento; fevereiro; capitulo; disposicoes; gerais; execucao; procedimento; iniciado; mediante; preenchimento","True","406","101"
"28","28","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, II, c)","Art. 3º, II","Art. 3º","","II","c)","","c) finalizado: roteiro totalmente preenchido e procedimento encerrado para a unidade de Tribunal Regional ou zona eleitoral avaliada;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, II, c)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, II
Páginas: 1286-1286
c) finalizado: roteiro totalmente preenchido e procedimento encerrado para a unidade de Tribunal Regional ou zona eleitoral avaliada;","c) finalizado: roteiro totalmente preenchido e procedimento encerrado para a unidade de Tribunal Regional ou zona eleitoral avaliada;","provimento; fevereiro; capitulo; disposicoes; gerais; finalizado; roteiro; totalmente; preenchido; procedimento","True","463","115"
"29","29","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","inciso","Art. 3º, III","Art. 3º","Art. 3º","","III","","","III - tipo de procedimento: espécie de procedimento correcional ou de relatório de atividades a ser instaurado em unidade de Tribunal Regional ou zona eleitoral;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, III
Tipo: inciso
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º
Páginas: 1286-1286
III - tipo de procedimento: espécie de procedimento correcional ou de relatório de atividades a ser instaurado em unidade de Tribunal Regional ou zona eleitoral;","III - tipo de procedimento: espécie de procedimento correcional ou de relatório de atividades a ser instaurado em unidade de Tribunal Regional ou zona eleitoral;","procedimento; provimento; fevereiro; capitulo; disposicoes; gerais; tipo; especie; correcional; relatorio","True","484","121"
"30","30","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 3º, III, a)","Art. 3º, III","Art. 3º","","III","a)","","a) inspeção: tipo de procedimento previsto no","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 3º, III, a)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 3º, III
Páginas: 1286-1286
a) inspeção: tipo de procedimento previsto no","a) inspeção: tipo de procedimento previsto no","provimento; fevereiro; capitulo; disposicoes; gerais; inspecao; tipo; procedimento; previsto","True","377","94"
"31","31","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1286","1286","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","artigo","Art. 2º","","Art. 2º","","","","","art. 2º, I;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 2º
Tipo: artigo
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Páginas: 1286-1286
art. 2º, I;","art. 2º, I;","provimento; fevereiro; capitulo; disposicoes; gerais","True","304","76"
"32","32","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1287","1287","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 2º, b)","Art. 2º","Art. 2º","","","b)","","b) inspeção de ciclo: tipo de procedimento previsto no art. 2º, II;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 2º, b)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 2º
Páginas: 1287-1287
b) inspeção de ciclo: tipo de procedimento previsto no art. 2º, II;","b) inspeção de ciclo: tipo de procedimento previsto no art. 2º, II;","provimento; fevereiro; capitulo; disposicoes; gerais; inspecao; ciclo; tipo; procedimento; previsto","True","389","97"
"33","33","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1287","1287","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 2º, c)","Art. 2º","Art. 2º","","","c)","","c) autoinspeção anual: tipo de procedimento previsto no art. 2º, III;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 2º, c)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 2º
Páginas: 1287-1287
c) autoinspeção anual: tipo de procedimento previsto no art. 2º, III;","c) autoinspeção anual: tipo de procedimento previsto no art. 2º, III;","provimento; fevereiro; capitulo; disposicoes; gerais; autoinspecao; anual; tipo; procedimento; previsto","True","391","97"
"34","34","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1287","1287","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 2º, d)","Art. 2º","Art. 2º","","","d)","","d) autoinspeção inicial: tipo de procedimento previsto no art. 2º, IV;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 2º, d)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 2º
Páginas: 1287-1287
d) autoinspeção inicial: tipo de procedimento previsto no art. 2º, IV;","d) autoinspeção inicial: tipo de procedimento previsto no art. 2º, IV;","provimento; fevereiro; capitulo; disposicoes; gerais; autoinspecao; inicial; tipo; procedimento; previsto","True","392","98"
"35","35","Codigo_Eleitoral_2026_anotado.pdf","provimento_cge_2_2023","Provimento-CGE n. 2 de 24 de fevereiro de 2023","","Normas editadas pelo TSE","Provimentos-CGE","1287","1287","CAPÍTULO I - DAS DISPOSIÇÕES GERAIS","alinea","Art. 2º, e)","Art. 2º","Art. 2º","","","e)","","e) autoinspeção final: tipo de procedimento previsto no art. 2º, V;","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Provimento-CGE n. 2 de 24 de fevereiro de 2023
Macrogrupo: Normas editadas pelo TSE
Grupo do sumário: Provimentos-CGE
Dispositivo: Art. 2º, e)
Tipo: alinea
Hierarquia: CAPÍTULO I - DAS DISPOSIÇÕES GERAIS
Dispositivo pai: Art. 2º
Páginas: 1287-1287
e) autoinspeção final: tipo de procedimento previsto no art. 2º, V;","e) autoinspeção final: tipo de procedimento previsto no art. 2º, V;","provimento; fevereiro; capitulo; disposicoes; gerais; autoinspecao; final; tipo; procedimento; previsto","True","389","97"
