sentido,titulo,data,tipo,num,ano
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 1 DE OUTUBRO DE 1934",1934-10-01,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO, EM 2 DE OUTUBRO DE 1934",1934-10-02,,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 8 DE OUTUBRO DE 1934",1934-10-08,extraordinaria,,1934
so_no_banco,"ATA DA 66ª SESSÃO ORDINÁRIA, EM 9 DE OUTUBRO DE 1934",1934-10-09,ordinaria,66,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 11 DE OUTUBRO DE 1934",1934-10-11,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 12 DE OUTUBRO DE 1934",1934-10-12,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 13 DE OUTUBRO DE 1934",1934-10-13,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 16 DE OUTUBRO DE 1934",1934-10-16,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 30 DE OUTUBRO DE 1934",1934-10-30,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 3 DE NOVEMBRO DE 1934",1934-11-03,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO, EM 6 DE NOVEMBRO DE 1934",1934-11-06,,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 6 DE NOVEMBRO DE 1934",1934-11-06,ordinaria,,1934
so_no_banco,"ATA DA 1ª SESSÃO EXTRAORDINÁRIA, EM 9 DE NOVEMBRO DE 1934",1934-11-09,extraordinaria,1,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 10 DE NOVEMBRO DE 1934",1934-11-10,extraordinaria,,1934
so_no_banco,"ATA DA 255ª SESSÃO, EM 13 DE NOVEMBRO DE 1934",1934-11-13,,255,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 13 DE NOVEMBRO DE 1934",1934-11-13,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 16 DE NOVEMBRO DE 1934",1934-11-16,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE NOVEMBRO DE 1934",1934-11-20,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 23 DE NOVEMBRO DE 1934",1934-11-23,extraordinaria,,1934
so_no_banco,"ATA DA 78ª SESSÃO ORDINÁRIA, EM 27 DE NOVEMBRO DE 1934",1934-11-27,ordinaria,78,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 30 DE NOVEMBRO DE 1934",1934-11-30,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 5 DE DEZEMBRO DE 1934",1934-12-05,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 18 DE DEZEMBRO DE 1934",1934-12-18,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 22 DE DEZEMBRO DE 1934",1934-12-22,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 23 DE DEZEMBRO DE 1934",1934-12-23,extraordinaria,,1934
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE DEZEMBRO DE 1934",1934-12-24,ordinaria,,1934
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 25 DE JANEIRO DE 1935",1935-01-25,extraordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE FEVEREIRO DE 1935",1935-02-09,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE FEVEREIRO DE 1935",1935-02-15,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO, EM 25 DE FEVEREIRO DE 1935",1935-02-25,,,1935
so_no_banco,"ATA DA 10ª SESSÃO, EM 13 DE MARCO DE 1935",1935-03-13,,10,1935
so_no_banco,"ATA DA 22ª SESSÃO ORDINÁRIA, EM 20 DE MARCO DE 1935",1935-03-20,ordinaria,22,1935
so_no_banco,"ATA DA SESSÃO, EM 27 DE MARCO DE 1935",1935-03-27,,,1935
so_no_banco,"ATA DA SESSÃO, EM 3 DE ABRIL DE 1935",1935-04-03,,,1935
so_no_banco,"ATA DA SESSÃO, EM 5 DE ABRIL DE 1935",1935-04-05,,,1935
so_no_banco,"ATA DA SESSÃO, EM 10 DE ABRIL DE 1935",1935-04-10,,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 3 DE MAIO DE 1935",1935-05-03,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 4 DE MAIO DE 1935",1935-05-04,extraordinaria,,1935
so_no_banco,"ATA DA 5ª SESSÃO ORDINÁRIA, EM 15 DE MAIO DE 1935",1935-05-15,ordinaria,5,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE MAIO DE 1935",1935-05-20,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO EXTRAORDINÁRIA, EM 23 DE MAIO DE 1935",1935-05-23,extraordinaria,,1935
so_no_banco,"ATA DA 21ª SESSÃO ORDINÁRIA, EM 29 DE MAIO DE 1935",1935-05-29,ordinaria,21,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 31 DE MAIO DE 1935",1935-05-31,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE JUNHO DE 1935",1935-06-05,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE JUNHO DE 1935",1935-06-07,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE JUNHO DE 1935",1935-06-12,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE JUNHO DE 1935",1935-06-17,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 24 DE JUNHO DE 1935",1935-06-24,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 1 DE JULHO DE 1935",1935-07-01,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE JULHO DE 1935",1935-07-05,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE JULHO DE 1935",1935-07-12,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE JULHO DE 1935",1935-07-17,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE AGOSTO DE 1935",1935-08-05,ordinaria,,1935
so_no_banco,"ATA DA 82ª SESSÃO ORDINÁRIA, EM 11 DE AGOSTO DE 1935",1935-08-11,ordinaria,82,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE AGOSTO DE 1935",1935-08-19,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 4 DE SETEMBRO DE 1935",1935-09-04,ordinaria,,1935
so_no_banco,"ATA DA 921ª SESSÃO ORDINÁRIA, EM 6 DE SETEMBRO DE 1935",1935-09-06,ordinaria,921,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE SETEMBRO DE 1935",1935-09-09,ordinaria,,1935
so_no_banco,"ATA DA 95ª SESSÃO, EM 13 DE SETEMBRO DE 1935",1935-09-13,,95,1935
so_no_banco,"ATA DA 97ª SESSÃO, EM 18 DE SETEMBRO DE 1935",1935-09-18,,97,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 13 DE NOVEMBRO DE 1935",1935-11-13,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 29 DE NOVEMBRO DE 1935",1935-11-29,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE DEZEMBRO DE 1935",1935-12-02,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 23 DE DEZEMBRO DE 1935",1935-12-23,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE DEZEMBRO DE 1935",1935-12-25,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE DEZEMBRO DE 1935",1935-12-27,ordinaria,,1935
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 3 DE JANEIRO DE 1936",1936-01-03,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE JANEIRO DE 1936",1936-01-08,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE JANEIRO DE 1936",1936-01-15,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE JANEIRO DE 1936",1936-01-17,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO, EM 20 DE JANEIRO DE 1936",1936-01-20,,,1936
so_no_banco,"ATA DA SESSÃO, EM 20 DE JANEIRO DE 1936",1936-01-20,,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE JANEIRO DE 1936",1936-01-27,ordinaria,,1936
so_no_banco,"ATA DA 1ª SESSÃO, EM 31 DE JANEIRO DE 1936",1936-01-31,,1,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 2 DE FEVEREIRO DE 1936",1936-02-02,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 5 DE FEVEREIRO DE 1936",1936-02-05,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 7 DE FEVEREIRO DE 1936",1936-02-07,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE MARCO DE 1936",1936-03-09,ordinaria,,1936
so_no_banco,"ATA DA 26ª SESSÃO, EM 18 DE MARCO DE 1936",1936-03-18,,26,1936
so_no_banco,"ATA DA 2ª SESSÃO, EM 27 DE MARCO DE 1936",1936-03-27,,2,1936
so_no_banco,"ATA DA SESSÃO, EM 1 DE ABRIL DE 1936",1936-04-01,,,1936
so_no_banco,"ATA DA SESSÃO, EM 13 DE ABRIL DE 1936",1936-04-13,,,1936
so_no_banco,"ATA DA SESSÃO, EM 15 DE ABRIL DE 1936",1936-04-15,,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 20 DE ABRIL DE 1936",1936-04-20,ordinaria,,1936
so_no_banco,"ATA DA 17ª SESSÃO, EM 22 DE ABRIL DE 1936",1936-04-22,,17,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 29 DE ABRIL DE 1936",1936-04-29,ordinaria,,1936
so_no_banco,"ATA DA 43ª SESSÃO ORDINÁRIA, EM 3 DE MAIO DE 1936",1936-05-03,ordinaria,43,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 13 DE MAIO DE 1936",1936-05-13,ordinaria,,1936
so_no_banco,"ATA DA 48ª SESSÃO, EM 20 DE MAIO DE 1936",1936-05-20,,48,1936
so_no_banco,"ATA DA 49ª SESSÃO, EM 22 DE MAIO DE 1936",1936-05-22,,49,1936
so_no_banco,"ATA DA 50ª SESSÃO ORDINÁRIA, EM 25 DE MAIO DE 1936",1936-05-25,ordinaria,50,1936
so_no_banco,"ATA DA 55ª SESSÃO ORDINÁRIA, EM 5 DE JUNHO DE 1936",1936-06-05,ordinaria,55,1936
so_no_banco,"ATA DA 56ª SESSÃO, EM 8 DE JUNHO DE 1936",1936-06-08,,56,1936
so_no_banco,"ATA DA 58ª SESSÃO, EM 12 DE JUNHO DE 1936",1936-06-12,,58,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 12 DE JUNHO DE 1936",1936-06-12,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 17 DE JUNHO DE 1936",1936-06-17,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE JULHO DE 1936",1936-07-27,ordinaria,,1936
so_no_banco,"ATA DA 32ª SESSÃO, EM 5 DE AGOSTO DE 1936",1936-08-05,,32,1936
so_no_banco,"ATA DA 33ª SESSÃO, EM 12 DE AGOSTO DE 1936",1936-08-12,,33,1936
so_no_banco,"ATA DA 34ª SESSÃO, EM 19 DE AGOSTO DE 1936",1936-08-19,,34,1936
so_no_banco,"ATA DA 88ª SESSÃO, EM 24 DE AGOSTO DE 1936",1936-08-24,,88,1936
so_no_banco,"ATA DA 98ª SESSÃO ORDINÁRIA, EM 1 DE SETEMBRO DE 1936",1936-09-01,ordinaria,98,1936
so_no_banco,"ATA DA SESSÃO, EM 2 DE SETEMBRO DE 1936",1936-09-02,,,1936
so_no_banco,"ATA DA 92ª SESSÃO ORDINÁRIA, EM 4 DE SETEMBRO DE 1936",1936-09-04,ordinaria,92,1936
so_no_banco,"ATA DA 37ª SESSÃO, EM 9 DE SETEMBRO DE 1936",1936-09-09,,37,1936
so_no_banco,"ATA DA 93ª SESSÃO ORDINÁRIA, EM 9 DE SETEMBRO DE 1936",1936-09-09,ordinaria,93,1936
so_no_banco,"ATA DA 95ª SESSÃO ORDINÁRIA, EM 14 DE SETEMBRO DE 1936",1936-09-14,ordinaria,95,1936
so_no_banco,"ATA DA 96ª SESSÃO ORDINÁRIA, EM 16 DE SETEMBRO DE 1936",1936-09-16,ordinaria,96,1936
so_no_banco,"ATA DA 43ª SESSÃO, EM 21 DE OUTUBRO DE 1936",1936-10-21,,43,1936
so_no_banco,"ATA DA 11ª SESSÃO ORDINÁRIA, EM 23 DE OUTUBRO DE 1936",1936-10-23,ordinaria,11,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 30 DE OUTUBRO DE 1936",1936-10-30,ordinaria,,1936
so_no_banco,"ATA DA 47ª SESSÃO, EM 18 DE NOVEMBRO DE 1936",1936-11-18,,47,1936
so_no_banco,"ATA DA 12ª SESSÃO ORDINÁRIA, EM 23 DE NOVEMBRO DE 1936",1936-11-23,ordinaria,12,1936
so_no_banco,"ATA DA 49ª SESSÃO, EM 2 DE DEZEMBRO DE 1936",1936-12-02,,49,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE DEZEMBRO DE 1936",1936-12-09,ordinaria,,1936
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE JANEIRO DE 1937",1937-01-08,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 15 DE JANEIRO DE 1937",1937-01-15,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 22 DE JANEIRO DE 1937",1937-01-22,ordinaria,,1937
so_no_banco,"ATA DA 1ª SESSÃO, EM 27 DE JANEIRO DE 1937",1937-01-27,,1,1937
so_no_banco,"ATA DA 20ª SESSÃO ORDINÁRIA, EM 2 DE FEVEREIRO DE 1937",1937-02-02,ordinaria,20,1937
so_no_banco,"ATA DA 6ª SESSÃO, EM 11 DE FEVEREIRO DE 1937",1937-02-11,,6,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE FEVEREIRO DE 1937",1937-02-19,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO, EM 24 DE FEVEREIRO DE 1937",1937-02-24,,,1937
so_no_banco,"ATA DA 91ª SESSÃO, EM 3 DE MARCO DE 1937",1937-03-03,,91,1937
so_no_banco,"ATA DA 95ª SESSÃO ORDINÁRIA, EM 8 DE MARCO DE 1937",1937-03-08,ordinaria,95,1937
so_no_banco,"ATA DA 20ª SESSÃO ORDINÁRIA, EM 10 DE MARCO DE 1937",1937-03-10,ordinaria,20,1937
so_no_banco,"ATA DA SESSÃO, EM 28 DE ABRIL DE 1937",1937-04-28,,,1937
so_no_banco,"ATA DA 20ª SESSÃO, EM 19 DE MAIO DE 1937",1937-05-19,,20,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 21 DE MAIO DE 1937",1937-05-21,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO, EM 26 DE MAIO DE 1937",1937-05-26,,,1937
so_no_banco,"ATA DA 60ª SESSÃO ORDINÁRIA, EM 7 DE JUNHO DE 1937",1937-06-07,ordinaria,60,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE JUNHO DE 1937",1937-06-09,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO, EM 23 DE JUNHO DE 1937",1937-06-23,,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 23 DE JUNHO DE 1937",1937-06-23,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE JULHO DE 1937",1937-07-09,ordinaria,,1937
so_no_banco,"ATA DA 1ª SESSÃO ORDINÁRIA, EM 12 DE JULHO DE 1937",1937-07-12,ordinaria,1,1937
so_no_banco,"ATA DA 28ª SESSÃO, EM 14 DE JULHO DE 1937",1937-07-14,,28,1937
so_no_banco,"ATA DA 77ª SESSÃO ORDINÁRIA, EM 14 DE JULHO DE 1937",1937-07-14,ordinaria,77,1937
so_no_banco,"ATA DA 78ª SESSÃO ORDINÁRIA, EM 17 DE JULHO DE 1937",1937-07-17,ordinaria,78,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 19 DE JULHO DE 1937",1937-07-19,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 21 DE JULHO DE 1937",1937-07-21,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 9 DE AGOSTO DE 1937",1937-08-09,ordinaria,,1937
so_no_banco,"ATA DA 3ª SESSÃO ORDINÁRIA, EM 20 DE AGOSTO DE 1937",1937-08-20,ordinaria,3,1937
so_no_banco,"ATA DA 35ª SESSÃO, EM 1 DE SETEMBRO DE 1937",1937-09-01,,35,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE SETEMBRO DE 1937",1937-09-08,ordinaria,,1937
so_no_banco,"ATA DA 10ª SESSÃO, EM 29 DE SETEMBRO DE 1937",1937-09-29,,10,1937
so_no_banco,"ATA DA 39ª SESSÃO, EM 29 DE SETEMBRO DE 1937",1937-09-29,,39,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 8 DE OUTUBRO DE 1937",1937-10-08,ordinaria,,1937
so_no_banco,"ATA DA 120ª SESSÃO ORDINÁRIA, EM 22 DE OUTUBRO DE 1937",1937-10-22,ordinaria,120,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 25 DE OUTUBRO DE 1937",1937-10-25,ordinaria,,1937
so_no_banco,"ATA DA SESSÃO ORDINÁRIA, EM 27 DE OUTUBRO DE 1937",1937-10-27,ordinaria,,1937
