row_idx,ID,numero_processo,ramo,link_1,status_api,texto_original_recuperado_html,tema_len,contexto_len,tese_len,bullet_points_len,punchline_len
25686,25687,926,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/245,ok,sim,92,553,398,509,112
25687,25688,936,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1080,ok,sim,87,518,436,448,119
25688,25689,946,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18828,ok,sim,85,514,444,575,106
25689,25690,947,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/248,ok,sim,89,637,417,542,100
25690,25691,953,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24940,ok,sim,76,489,269,409,109
25691,25692,973,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18871,ok,sim,73,606,378,612,98
25692,25693,992,Desincompatibilização e afastamentos,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19184,ok,sim,106,682,440,572,73
25693,25694,13445,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/16882,ok,sim,91,606,357,414,70
25694,25695,13785,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=13785/processoClasse=MC/decisaoData=19930629,ok,sim,104,550,333,453,70
25695,25696,19175,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/36259,ok,sim,101,531,334,544,101
25696,25697,20977,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/101,ok,sim,78,476,302,473,111
25697,25698,21355,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1450,ok,sim,92,489,396,396,90
25698,25699,307,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9237,ok,sim,73,402,227,389,96
25699,25700,357,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18604,ok,sim,76,530,326,623,117
25700,25701,391,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8611,ok,sim,57,683,408,547,97
25701,25702,396,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9402,ok,sim,86,479,380,431,108
25702,25703,405,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9400,ok,sim,59,431,258,446,92
25703,25704,408,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12829,ok,sim,98,504,259,336,100
25704,25705,4964,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4964/processoClasse=AG/decisaoData=19771122,ok,sim,67,600,396,400,67
25705,25706,60029160,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471014,ok,sim,116,773,653,736,108
25706,25707,6687,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6687/processoClasse=RESPE/decisaoData=19870630,ok,sim,65,796,452,482,93
25707,25708,7754,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17470,ok,sim,107,669,446,557,68
25708,25709,786,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=786/processoClasse=CTA/decisaoData=20020502,ok,sim,89,699,412,629,83
25709,25710,8716,Diplomação,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3260,ok,sim,77,522,304,404,91
25710,25711,60048546,Direito de resposta na propaganda eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487502,ok,sim,83,523,428,631,111
25711,25712,66,Direito de resposta na propaganda eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=66/processoClasse=INST/decisaoData=20020923,ok,sim,105,710,448,677,128
25712,25713,91,Direito de resposta na propaganda eleitoral,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=91/processoClasse=RP/decisaoData=19980901,ok,sim,109,517,278,448,84
25713,25714,10471,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11364,ok,sim,71,503,310,572,110
25714,25715,1126,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1126/processoClasse=CTA/decisaoData=20041130,ok,sim,100,496,381,613,112
25715,25716,11970,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/17494,ok,sim,104,509,287,358,94
25716,25717,1240,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1240/processoClasse=CTA/decisaoData=20060629,ok,sim,77,805,404,660,150
25717,25718,1327,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1327/processoClasse=PET/decisaoData=20030520,ok,sim,65,568,377,449,98
25718,25719,13432,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18684,ok,sim,81,353,291,445,102
25719,25720,1395,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1395/processoClasse=PET/decisaoData=20031111,ok,sim,62,524,372,525,101
25720,25721,1402,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1402/processoClasse=PET/decisaoData=20031209,ok,sim,64,463,310,517,73
25721,25722,1431,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1431/processoClasse=PET/decisaoData=20050818,ok,sim,102,547,447,540,99
25722,25723,1480,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1480/processoClasse=PET/decisaoData=20040805,ok,sim,91,640,537,454,138
25723,25724,1576,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1576/processoClasse=CTA/decisaoData=20080505,ok,sim,64,806,382,560,122
25724,25725,16,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6712,ok,sim,87,460,304,539,106
25725,25726,1679,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1679/processoClasse=PET/decisaoData=20051011,ok,sim,66,496,355,414,116
25726,25727,16957,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16957/processoClasse=PA/decisaoData=20000801,ok,sim,105,594,293,413,82
25727,25728,17,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14746,ok,sim,94,353,232,600,91
25728,25729,17553,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=17553/processoClasse=PA/decisaoData=19980909,ok,sim,101,931,467,519,124
25729,25730,18393,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18393/processoClasse=PA/decisaoData=20000912,ok,sim,113,801,501,534,121
25730,25731,18610,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18610/processoClasse=PA/decisaoData=20010424,ok,sim,67,773,428,516,51
25731,25732,18768,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18768/processoClasse=PA/decisaoData=20020423,ok,sim,60,390,302,376,97
25732,25733,18805,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18805/processoClasse=PA/decisaoData=20020604,ok,sim,103,903,531,456,101
25733,25734,18812,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18812/processoClasse=PA/decisaoData=20020528,ok,sim,95,517,305,456,89
25734,25735,18830,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2596,ok,sim,93,391,350,388,96
25735,25736,18932,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18932/processoClasse=PA/decisaoData=20020926,ok,sim,74,684,414,604,92
25736,25737,19052,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19052/processoClasse=PA/decisaoData=20030812,ok,sim,70,599,406,445,107
25737,25738,19057,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19057/processoClasse=PA/decisaoData=20030819,ok,sim,109,549,255,458,114
25738,25739,19069,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19069/processoClasse=PA/decisaoData=20030930,ok,sim,86,440,223,310,112
25739,25740,19084,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19084/processoClasse=PA/decisaoData=20031111,ok,sim,104,749,456,407,88
25740,25741,19117,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19117/processoClasse=PA/decisaoData=20040217,ok,sim,74,576,359,498,95
25741,25742,19125,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19125/processoClasse=PA/decisaoData=20040226,ok,sim,100,675,509,502,77
25742,25743,19342,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19342/processoClasse=PA/decisaoData=20050329,ok,sim,73,547,251,445,94
25743,25744,19404,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19404/processoClasse=PA/decisaoData=20050802,ok,sim,92,765,500,510,102
25744,25745,19498,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19498/processoClasse=PA/decisaoData=20060926,ok,sim,119,481,513,539,129
25745,25746,19687,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27444,ok,sim,77,426,312,352,110
25746,25747,198294,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/38860,ok,sim,56,422,350,349,122
25747,25748,19840,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19840/processoClasse=PA_/decisaoData=20100601,ok,sim,83,950,642,654,119
25748,25749,20177,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35171,ok,sim,69,484,392,462,101
25749,25750,20198,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44327,ok,sim,71,398,371,358,79
25750,25751,20261,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=20261/processoClasse=PA/decisaoData=20091027,ok,sim,97,863,445,655,109
25751,25752,20634,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5471,ok,sim,81,477,301,471,109
25752,25753,21754,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19285,ok,sim,61,576,267,385,75
25753,25754,21999,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/23440,ok,sim,92,608,443,454,106
25754,25755,22148,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/24988,ok,sim,80,361,339,460,97
25755,25756,23188,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/106278,ok,sim,93,954,576,516,107
25756,25757,2751,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2751/processoClasse=PET_/decisaoData=20091015,ok,sim,69,518,378,498,92
25757,25758,364,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11169,ok,sim,100,441,346,485,67
25758,25759,403,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=403/processoClasse=CTA/decisaoData=19980819,ok,sim,70,645,408,545,70
25759,25760,455,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=455/processoClasse=RVE/decisaoData=20051215,ok,sim,81,640,308,557,105
25760,25761,459,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=459/processoClasse=CTA/decisaoData=19980626,ok,sim,69,388,353,307,48
25761,25762,479,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=479/processoClasse=RVE/decisaoData=20040406,ok,sim,98,771,416,740,91
25762,25763,516,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6302,ok,sim,59,489,275,321,82
25763,25764,60000330,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483718,ok,sim,91,497,372,362,86
25764,25765,61,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=61/processoClasse=INST_/decisaoData=20021017,ok,sim,129,573,417,473,57
25765,25766,61291756,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3478394,ok,sim,61,535,317,420,98
25766,25767,64,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=64/processoClasse=INST_/decisaoData=20020620,ok,sim,86,675,422,487,93
25767,25768,706,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=706/processoClasse=CTA/decisaoData=20010911,ok,sim,69,600,357,455,90
25768,25769,79,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19659,ok,sim,65,380,245,442,83
25769,25770,834,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=834/processoClasse=CTA/decisaoData=20040608,ok,sim,90,465,311,401,108
25770,25771,861,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=861/processoClasse=CTA/decisaoData=20030415,ok,sim,81,760,526,595,97
25771,25772,899,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=899/processoClasse=CTA/decisaoData=20040601,ok,sim,76,688,386,451,147
25772,25773,946,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=946/processoClasse=CTA/decisaoData=20031007,ok,sim,79,517,385,557,90
25773,25774,946,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=946/processoClasse=PET/decisaoData=20000921,ok,sim,87,605,444,510,74
25774,25775,950,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=950/processoClasse=CTA/decisaoData=20031014,ok,sim,89,538,215,519,92
25775,25776,9529,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9562,ok,sim,95,652,442,441,119
25776,25777,973,Eleitor: do alistamento ao voto,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=973/processoClasse=CTA/decisaoData=20031118,ok,sim,72,492,334,424,84
25777,25778,1014,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1014/processoClasse=CTA/decisaoData=20040601,ok,sim,79,643,710,521,105
25778,25779,1025,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1025/processoClasse=PET/decisaoData=20011023,ok,sim,87,520,286,447,99
25779,25780,1164,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1164/processoClasse=CTA/decisaoData=20050920,ok,sim,77,715,366,452,110
25780,25781,1217,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1217/processoClasse=CTA/decisaoData=20060330,ok,sim,72,550,332,509,100
25781,25782,1731,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1731/processoClasse=CTA/decisaoData=20091117,ok,sim,87,616,732,547,105
25782,25783,18713,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18713/processoClasse=PA/decisaoData=20010925,ok,sim,90,437,338,441,122
25783,25784,190,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=190/processoClasse=CTA/decisaoData=19960530,ok,sim,73,423,285,403,112
25784,25785,19157,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19157/processoClasse=PA/decisaoData=20040401,ok,sim,103,919,563,703,124
25785,25786,19353,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/21712,ok,sim,94,558,367,469,104
25786,25787,361,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=361/processoClasse=CTA/decisaoData=19971007,ok,sim,70,569,311,401,81
25787,25788,377,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=377/processoClasse=CTA/decisaoData=19980312,ok,sim,96,536,283,392,82
25788,25789,534,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12550,ok,sim,68,812,497,556,92
25789,25790,563,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/14993,ok,sim,90,622,498,685,101
25790,25791,575,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=575/processoClasse=CTA/decisaoData=20000504,ok,sim,95,684,733,609,120
25791,25792,60000210,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3472299,ok,sim,90,546,438,651,104
25792,25793,60001486,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479874,ok,sim,96,850,557,719,104
25793,25794,60028504,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471032,ok,sim,95,774,388,562,83
25794,25795,60087198,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471020,ok,sim,85,661,464,683,69
25795,25796,680,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=680/processoClasse=CTA/decisaoData=20010308,ok,sim,80,398,337,422,95
25796,25797,687,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2711,ok,sim,93,636,483,521,75
25797,25798,706,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=706/processoClasse=CTA/decisaoData=20010911,ok,sim,78,572,351,409,73
25798,25799,708,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=708/processoClasse=CTA/decisaoData=20010911,ok,sim,86,685,395,447,96
25799,25800,725,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3522,ok,sim,109,479,310,285,74
25800,25801,861,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=861/processoClasse=CTA/decisaoData=20030415,ok,sim,132,768,503,555,94
25801,25802,90,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=90/processoClasse=CTA/decisaoData=19960229,ok,sim,97,568,346,543,79
25802,25803,940,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=940/processoClasse=CTA/decisaoData=20031118,ok,sim,69,621,311,458,119
25803,25804,952,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=952/processoClasse=CTA/decisaoData=20031007,ok,sim,94,561,357,431,109
25804,25805,952,Filiação Partidária,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=952/processoClasse=CTA/decisaoData=20031007,ok,sim,100,609,357,489,94
25805,25806,1,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/34795,ok,sim,102,420,252,337,61
25806,25807,1005,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1005/processoClasse=CTA/decisaoData=20040311,ok,sim,80,351,342,345,59
25807,25808,1006,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1006/processoClasse=CTA/decisaoData=20040302,ok,sim,74,602,354,468,77
25808,25809,1015,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1015/processoClasse=CTA/decisaoData=20040330,ok,sim,87,498,466,417,128
25809,25810,1034,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1034/processoClasse=CTA/decisaoData=20040504,ok,sim,68,989,470,366,118
25810,25811,1035,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1035/processoClasse=CTA/decisaoData=20040504,ok,sim,107,488,390,445,123
25811,25812,1040,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1040/processoClasse=CTA/decisaoData=20040601,ok,sim,104,707,327,423,91
25812,25813,1042,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1042/processoClasse=CTA/decisaoData=20040518,ok,sim,149,443,547,469,71
25813,25814,1047,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1047/processoClasse=CTA/decisaoData=20040511,ok,sim,92,473,386,528,127
25814,25815,1050,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1050/processoClasse=CTA/decisaoData=20040601,ok,sim,79,397,517,423,120
25815,25816,1054,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1054/processoClasse=CTA/decisaoData=20040527,ok,sim,70,671,527,596,85
25816,25817,1070,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1070/processoClasse=CTA/decisaoData=20040608,ok,sim,69,515,492,516,94
25817,25818,1082,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/28361,ok,sim,81,551,317,558,59
25818,25819,1138,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1138/processoClasse=CTA/decisaoData=20050224,ok,sim,68,651,289,340,82
25819,25820,116,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1416626,ok,sim,103,562,367,384,97
25820,25821,1162,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1162/processoClasse=CTA/decisaoData=20050906,ok,sim,78,675,369,595,111
25821,25822,1250,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1250/processoClasse=CTA/decisaoData=20060606,ok,sim,90,559,430,377,109
25822,25823,12809,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1411545,ok,sim,66,457,276,385,93
25823,25824,136,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=136/processoClasse=CTA/decisaoData=19960423,ok,sim,83,542,421,521,97
25824,25825,1399,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/28247,ok,sim,74,460,332,354,85
25825,25826,1404,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1404/processoClasse=CTA/decisaoData=20070410,ok,sim,84,459,254,396,84
25826,25827,1412,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1412/processoClasse=CTA/decisaoData=20070531,ok,sim,98,364,296,366,106
25827,25828,1413,Inelegibilidades e condições de elegibilidade,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1413/processoClasse=CTA/decisaoData=20071106,ok,sim,73,612,418,347,124
